files-in-error-series,"SXS_BBH_0152_Res2.h5,SXS_BBH_0152_Res3.h5,SXS_BBH_0152_Res4.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,-2.6069847862e-10
f_lower_at_1MSUN,1003.5901365124305
spin1z,0.59996331282799997
modification-date,2017-03-05
production-run,1
alternative-names,SXS:BBH:0152
Format,3
LNhaty,2.9783787191340271e-10
LNhatx,-9.8117112843520796e-11
LNhatz,1.0
mean_anomaly,2.840192
Omega,0.015529439785800001
INSPIRE-bibtex-keys,SXS:catalog
NR-group,SXS
spin2x,-7.1275296130500004e-10
spin2y,2.3033230911600001e-10
spin2z,0.59996331173600004
eccentricity,0.00042719999999999998
nhatz,2.4707189418464266e-10
simulation-type,aligned-spins
nhatx,0.83141022835275213
nhaty,-0.55565909710039363
mass1,0.50000965702900002
name,SXS:BBH:0152
license,LVC-internal
mass2,0.50000965873400005
type,NRinjection
Lmax,8
eta,0.24999999999999994
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,370.0
PN_approximant,"none, NR only"
spin1x,7.5177816170200004e-10
