files-in-error-series,"SXS_BBH_0275_Res3.h5,SXS_BBH_0275_Res4.h5,SXS_BBH_0275_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,3.8270098458199999e-09
f_lower_at_1MSUN,1014.2724381334284
spin1z,-2.9787852395700002e-05
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0071,SXS:BBH:0275"
Format,3
LNhaty,2.7495656267917193e-08
LNhatx,-3.6022645435367661e-09
LNhatz,0.99999999999999978
mean_anomaly,4.8316629999999998
Omega,0.015694736507800004
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,2.3583553567100001e-09
spin2y,3.6169262840000002e-08
spin2z,-0.59979908147000005
eccentricity,0.00010620000000000001
nhatz,-2.6997284555276017e-08
simulation-type,aligned-spins
nhatx,0.10005050776459318
nhaty,0.99498235959038306
mass1,0.75000256036799995
name,SXS:BBH:0275
license,LVC-internal
mass2,0.25001146556699999
type,NRinjection
Lmax,8
eta,0.18750397942246377
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,500.0
PN_approximant,"none, NR only"
spin1x,-3.3376188101000001e-09
