files-in-error-series,-1
INSPIRE-bibtex-keys,Jani:2016wkt
NR-code,MAYA
point-of-contact-email,deirdre.shoemaker@physics.gatech.edu
object1,BH
object2,BH
spin1y,-0.58029931999999995
spin1x,-0.19404948
spin1z,0.33998556000000002
modification-date,2017-06-16
production-run,1
alternative-names,D8_q2.00_a0.7_0.0_th060_ph225_m120
Contact Person,Deirdre Shoemaker
Format,1
LNhaty,-0.013223449999999999
LNhatx,-0.054001430000000003
LNhatz,0.99845329999999999
mean_anomaly,3.0543372388354242
spin-type,Precessing
type,NRinjection
comparable-simulation,GT0560
init_sep,7.6500334602766245
NR-group,Georgia Tech
spin2x,0.0
spin2y,0.0
spin2z,0.0
eccentricity,0.0023970846308743526
nhatz,0.048898369999999997
simulation-type,precessing
nhatx,0.96731230999999995
nhaty,-0.24882893
mass1,0.66666667000000002
name,GT0763
license,public
mass2,0.33333332999999998
Omega,0.078732599024625469
Lmax,8
eta,0.22222222
Warning1,Spin Information not available at t_begin. Will be provided at t=0.
NR-techniques,"Puncture-ID, BSSN, Psi4-integrated, Finite-Radius-Waveform, ApproxKillingVector-Spin, Christodoulou-Mass"
PN_approximant,None
Warning2,Mass Information not available at t_begin. Will be provided at t=0.
f_lower_at_1MSUN,2543.402485277094
