files-in-error-series,"SXS_BBH_0305_Res0.h5,SXS_BBH_0305_Res1.h5,SXS_BBH_0305_Res2.h5,SXS_BBH_0305_Res3.h5,SXS_BBH_0305_Res4.h5,SXS_BBH_0305_Res5.h5,SXS_BBH_0305_Res6.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,-6.9901585783600003e-08
f_lower_at_1MSUN,1143.1548716487441
spin1z,0.330056849406
modification-date,2017-03-05
production-run,0
alternative-names,"PRIVATE:BBH:0225,SXS:BBH:0305"
Format,3
LNhaty,-3.5914023614968681e-08
LNhatx,7.7515465873475081e-09
LNhatz,0.99999999999999922
mean_anomaly,1.9736899999999999
Omega,0.017689048645700013
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,2.61008365513e-08
spin2y,-5.3132890366399996e-09
spin2z,-0.43991289524499999
eccentricity,0.000466
nhatz,4.4458750121607242e-09
simulation-type,aligned-spins
nhatx,0.94477850865867907
nhaty,0.32770958114873971
mass1,0.54979041635199999
name,SXS:BBH:0305
license,LVC-internal
mass2,0.45021512303400002
type,NRinjection
Lmax,8
eta,0.24752121770209848
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,380.0
PN_approximant,"none, NR only"
spin1x,1.1374012003299999e-08
