files-in-error-series,"SXS_BBH_0226_Res3.h5,SXS_BBH_0226_Res4.h5,SXS_BBH_0226_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,8.1209239973399999e-10
f_lower_at_1MSUN,865.99049910091423
spin1z,0.500006785023
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0047,SXS:BBH:0226"
Format,3
LNhaty,1.0383846179756996e-08
LNhatx,-8.4168849095283678e-09
LNhatz,0.99999999999999989
mean_anomaly,5.4013010000000001
Omega,0.013400238624900002
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,-2.05421612313e-08
spin2y,2.25955982076e-08
spin2z,-0.89970303422499998
eccentricity,0.0002809
nhatz,2.29625777073359e-09
simulation-type,aligned-spins
nhatx,-0.65712208937488459
nhaty,-0.75378415985982772
mass1,0.49999901195699997
name,SXS:BBH:0226
license,LVC-internal
mass2,0.50008244067999996
type,NRinjection
Lmax,8
eta,0.24999999826019553
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,300.0
PN_approximant,"none, NR only"
spin1x,4.0056547152999997e-11
