files-in-error-series,"SXS_BBH_0182_Res2.h5,SXS_BBH_0182_Res3.h5,SXS_BBH_0182_Res4.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,-3.04088010689e-08
f_lower_at_1MSUN,1342.4321405436012
spin1z,1.19525990708e-05
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0127,SXS:BBH:0182"
Format,3
LNhaty,-3.0247901597556187e-08
LNhatx,-1.8835519240708704e-08
LNhatz,0.99999999999999933
mean_anomaly,4.9125629999999996
Omega,0.020772642470900014
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,3.9946502434900001e-08
spin2y,7.3770406769299999e-09
spin2z,-1.5050413419099999e-05
eccentricity,6.7999999999999999e-05
nhatz,2.2033168644264129e-08
simulation-type,non-spinning
nhatx,0.99399161983891116
nhaty,0.10945619987016328
mass1,0.799999412804
name,SXS:BBH:0182
license,LVC-internal
mass2,0.200001023586
type,NRinjection
Lmax,8
eta,0.16000056178367816
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,310.0
PN_approximant,"none, NR only"
spin1x,1.0250007212400001e-07
