files-in-error-series,"SXS_BBH_0292_Res3.h5,SXS_BBH_0292_Res4.h5,SXS_BBH_0292_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,-4.3023539467800002e-08
f_lower_at_1MSUN,1130.5977483371694
spin1z,0.73135890134899995
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0123,SXS:BBH:0292"
Format,3
LNhaty,-8.37695717613876e-08
LNhatx,3.851938725894086e-08
LNhatz,0.99999999999999567
mean_anomaly,1.4259360000000001
Omega,0.017494741145800078
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,1.9579044566100002e-08
spin2y,-4.1447784758000003e-08
spin2z,-0.84930115793700001
eccentricity,0.00015210000000000001
nhatz,-1.0217261790491586e-08
simulation-type,aligned-spins
nhatx,-0.85665935792350378
nhaty,-0.51588249096290351
mass1,0.75001226843900004
name,SXS:BBH:0292
license,LVC-internal
mass2,0.250065263807
type,NRinjection
Lmax,8
eta,0.18752293648955282
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,580.0
PN_approximant,"none, NR only"
spin1x,2.29869914762e-08
