files-in-error-series,-1
INSPIRE-bibtex-keys,Jani:2016wkt
NR-code,MAYA
point-of-contact-email,deirdre.shoemaker@physics.gatech.edu
object1,BH
object2,BH
spin1y,0.0
spin1x,0.0
spin1z,0.0
modification-date,2017-06-15
production-run,1
alternative-names,Sq_D6.2_q3.00_a0.6_th330_m140
Contact Person,Deirdre Shoemaker
Format,1
LNhaty,0.042351930000000003
LNhatx,-0.012695980000000001
LNhatz,0.99902208999999997
mean_anomaly,3.0538047069028988
spin-type,NonSpinning
type,NRinjection
comparable-simulation,GT0560
init_sep,6.2853481384004821
NR-group,Georgia Tech
spin2x,0.0
spin2y,0.0
spin2z,0.0
eccentricity,0.28417282614299277
nhatz,0.023393560000000001
simulation-type,precessing
nhatx,0.96442583000000004
nhaty,-0.26331645999999997
mass1,0.75
name,GT0721
license,public
mass2,0.25
Omega,0.10290576874951635
Lmax,8
eta,0.1875
Warning1,
NR-techniques,"Puncture-ID, BSSN, Psi4-integrated, Finite-Radius-Waveform, ApproxKillingVector-Spin, Christodoulou-Mass"
PN_approximant,None
Warning2,Mass Information not available at t_begin. Will be provided at t=0.
f_lower_at_1MSUN,3324.3001149372362
