files-in-error-series,"SXS_BBH_0252_Res3.h5,SXS_BBH_0252_Res4.h5,SXS_BBH_0252_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,-6.2371532715899999e-08
f_lower_at_1MSUN,961.65009485540236
spin1z,0.37145859092
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0040,SXS:BBH:0252"
Format,3
LNhaty,-1.3829022135138799e-08
LNhatx,1.9987208947745782e-09
LNhatz,0.99999999999999989
mean_anomaly,3.1007750000000001
Omega,0.014880464344700002
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,2.2961419696800002e-08
spin2y,-3.4812612507899998e-08
spin2z,-0.84943989369700001
eccentricity,0.00035090000000000002
nhatz,-1.1466657143298264e-08
simulation-type,aligned-spins
nhatx,0.68294887122581716
nhaty,-0.73046617943021974
mass1,0.66662929688899997
name,SXS:BBH:0252
license,LVC-internal
mass2,0.333408020867
type,NRinjection
Lmax,8
eta,0.22224296700059185
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,370.0
PN_approximant,"none, NR only"
spin1x,1.5237556456e-08
