files-in-error-series,"SXS_BBH_0214_Res3.h5,SXS_BBH_0214_Res4.h5,SXS_BBH_0214_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,5.60814921664e-10
f_lower_at_1MSUN,816.66585609101128
spin1z,-0.62494309488900002
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0045,SXS:BBH:0214"
Format,3
LNhaty,-7.0912424325215952e-10
LNhatx,9.7605140496962769e-10
LNhatz,1.0
mean_anomaly,2.7576740000000002
Omega,0.012636994701199999
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,-4.2412283759e-09
spin2y,-4.3109629822099998e-09
spin2z,-0.24999159997699999
eccentricity,0.00020890000000000001
nhatz,8.3239207305694054e-10
simulation-type,aligned-spins
nhatx,-0.13271943781603857
nhaty,0.99115364642712922
mass1,0.50000970605799999
name,SXS:BBH:0214
license,LVC-internal
mass2,0.49999858711599998
type,NRinjection
Lmax,8
eta,0.24999999996909278
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,640.0
PN_approximant,"none, NR only"
spin1x,1.74984922956e-08
