files-in-error-series,"SXS_BBH_0054_Res3.h5,SXS_BBH_0054_Res4.h5,SXS_BBH_0054_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,-9.9310992733200007e-10
f_lower_at_1MSUN,1396.1427490409546
spin1z,3.0584185563900001e-07
modification-date,2017-03-05
production-run,1
alternative-names,SXS:BBH:0054
Format,3
LNhaty,-4.1208990820733535e-10
LNhatx,3.3784918105047977e-11
LNhatz,1.0
mean_anomaly,3.6986460000000001
Omega,0.0216037543264
INSPIRE-bibtex-keys,SXS:catalog
NR-group,SXS
spin2x,-5.2873556428900003e-11
spin2y,4.5387857857299999e-11
spin2z,6.9841775827500004e-07
eccentricity,0.0035135000000000001
nhatz,-4.0845931284497717e-10
simulation-type,non-spinning
nhatx,0.23544923635774809
nhaty,-0.97188664827671811
mass1,0.83333366422199995
name,SXS:BBH:0054
license,LVC-internal
mass2,0.16666734416000001
type,NRinjection
Lmax,8
eta,0.13888922850806473
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,230.0
PN_approximant,"none, NR only"
spin1x,2.40850526805e-08
