files-in-error-series,"SXS_BBH_0192_Res2.h5,SXS_BBH_0192_Res3.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,2.9319842520399999e-08
f_lower_at_1MSUN,1313.5538573290753
spin1z,2.5098021675700002e-05
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0133,SXS:BBH:0192"
Format,3
LNhaty,6.9742965224143033e-08
LNhatx,-2.2713475354483128e-08
LNhatz,0.99999999999999722
mean_anomaly,5.1639720000000002
Omega,0.020325783196400056
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,-1.7452431180399999e-07
spin2y,-1.2409714490699999e-07
spin2z,-5.0710524218600001e-05
eccentricity,5.02e-05
nhatz,2.3849628285591183e-08
simulation-type,non-spinning
nhatx,0.99986659096703834
nhaty,-0.01633402179356435
mass1,0.868050789712
name,SXS:BBH:0192
license,LVC-internal
mass2,0.131927320243
type,NRinjection
Lmax,8
eta,0.11452462836518387
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,310.0
PN_approximant,"none, NR only"
spin1x,-9.1476105014699994e-09
