files-in-error-series,"SXS_BBH_0201_Res1.h5,SXS_BBH_0201_Res2.h5,SXS_BBH_0201_Res3.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,5.4792581610900002e-08
f_lower_at_1MSUN,1049.282127403146
spin1z,6.22617712351e-05
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0140,SXS:BBH:0201"
Format,3
LNhaty,4.6099212841240462e-08
LNhatx,-8.2389208813793559e-08
LNhatz,0.99999999999999556
mean_anomaly,1.8263819999999999
Omega,0.016236472463200074
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,3.75761298495e-08
spin2y,2.7809290790500001e-08
spin2z,-4.15578818604e-05
eccentricity,0.0001406
nhatz,8.3125727558774389e-08
simulation-type,non-spinning
nhatx,0.9998685819077463
nhaty,-0.016211690651673345
mass1,0.69844691246400004
name,SXS:BBH:0201
license,LVC-internal
mass2,0.30154849498899999
type,NRinjection
Lmax,8
eta,0.21061754982078396
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,390.0
PN_approximant,"none, NR only"
spin1x,-9.5272661629899992e-09
