files-in-error-series,"SXS_BBH_0148_Res3.h5,SXS_BBH_0148_Res4.h5,SXS_BBH_0148_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,4.56840271658e-10
f_lower_at_1MSUN,1056.0683891050712
spin1z,-0.43758585120499999
modification-date,2017-03-05
production-run,1
alternative-names,SXS:BBH:0148
Format,3
LNhaty,3.2934245799684552e-11
LNhatx,-1.2409264040297276e-11
LNhatz,1.0
mean_anomaly,2.9322560000000002
Omega,0.016341482306000001
INSPIRE-bibtex-keys,SXS:catalog
NR-group,SXS
spin2x,-1.7403924648000001e-08
spin2y,-5.8326616949700004e-10
spin2z,-0.43758579186899998
eccentricity,3.4999999999999997e-05
nhatz,1.3831936552978626e-11
simulation-type,aligned-spins
nhatx,-0.72190486655024466
nhaty,-0.69199231473411138
mass1,0.49999358032899999
name,SXS:BBH:0148
license,LVC-internal
mass2,0.499993578223
type,NRinjection
Lmax,8
eta,0.25
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,640.0
PN_approximant,"none, NR only"
spin1x,1.7436879444e-08
