files-in-error-series,"SXS_BBH_0219_Res3.h5,SXS_BBH_0219_Res4.h5,SXS_BBH_0219_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,7.4410634279599999e-09
f_lower_at_1MSUN,958.74890350772762
spin1z,-0.49997637681000001
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0041,SXS:BBH:0219"
Format,3
LNhaty,9.6261625182471429e-09
LNhatx,-3.1139429104721547e-09
LNhatz,1.0
mean_anomaly,3.783893
Omega,0.014835571639300001
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,2.0850784067799999e-09
spin2y,1.8739548171799999e-08
spin2z,0.89980028742499996
eccentricity,0.00034039999999999998
nhatz,-4.0323610993919903e-09
simulation-type,aligned-spins
nhatx,-0.99529102161852834
nhaty,0.096931843506384188
mass1,0.49999853759000001
name,SXS:BBH:0219
license,LVC-internal
mass2,0.50008001000400004
type,NRinjection
Lmax,8
eta,0.24999999834082207
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,640.0
PN_approximant,"none, NR only"
spin1x,-2.2057274129999999e-09
