files-in-error-series,"SXS_BBH_0156_Res3.h5,SXS_BBH_0156_Res4.h5,SXS_BBH_0156_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,0.000140101053759
f_lower_at_1MSUN,1061.6126540404077
spin1z,-0.94904693308099997
modification-date,2017-03-05
production-run,1
alternative-names,SXS:BBH:0156
Format,3
LNhaty,-3.0563216408295911e-05
LNhatx,2.8615748152341426e-05
LNhatz,0.99999999912351423
mean_anomaly,0.17608099999999999
Omega,0.016427273631898272
INSPIRE-bibtex-keys,SXS:catalog
NR-group,SXS
spin2x,6.6007393157700001e-06
spin2y,0.00013860787781900001
spin2z,-0.949046999999
eccentricity,0.00076710000000000005
nhatz,3.8576648180916667e-05
simulation-type,aligned-spins
nhatx,-0.34600777595666277
nhaty,0.93823164383288948
mass1,0.49993505329999999
name,SXS:BBH:0156
license,LVC-internal
mass2,0.49993043393999997
type,NRinjection
Lmax,8
eta,0.24999999999466396
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,510.0
PN_approximant,"none, NR only"
spin1x,5.8593905338599998e-06
