files-in-error-series,"SXS_BBH_0011_Res2.h5,SXS_BBH_0011_Res3.h5,SXS_BBH_0011_Res4.h5,SXS_BBH_0011_Res5.h5,SXS_BBH_0011_Res6.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,0.025600787857099998
f_lower_at_1MSUN,932.32801705666077
spin1z,0.43277351052700003
modification-date,2017-03-05
production-run,0
alternative-names,SXS:BBH:0011
Format,3
LNhaty,-0.0070367062270964001
LNhatx,0.0019171382411802965
LNhatz,0.99997340431955384
mean_anomaly,5.5011840000000003
Omega,0.01442673784320956
INSPIRE-bibtex-keys,SXS:catalog
NR-group,SXS
spin2x,2.3017068458700001e-08
spin2y,1.28689499887e-09
spin2z,2.3356740902300001e-07
eccentricity,5.8799999999999999e-05
nhatz,0.0059992639045912616
simulation-type,precessing
nhatx,-0.76486982058680475
nhaty,0.64415694235808119
mass1,0.60026747271699998
name,SXS:BBH:0011
license,LVC-internal
mass2,0.40000026737900002
type,NRinjection
Lmax,8
eta,0.23997862858079805
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,170.0
PN_approximant,"none, NR only"
spin1x,0.24805130225499999
