files-in-error-series,"SXS_BBH_0019_Res4.h5,SXS_BBH_0019_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,-1.05249429323e-12
f_lower_at_1MSUN,943.8158518224144
spin1z,-0.49951699999999999
modification-date,2017-03-05
production-run,1
alternative-names,SXS:BBH:0019
Format,3
LNhaty,-4.6422446852806769e-12
LNhatx,8.3341563679172893e-13
LNhatz,1.0
mean_anomaly,1.8245119999999999
Omega,0.0146044992936
INSPIRE-bibtex-keys,SXS:catalog
NR-group,SXS
spin2x,-1.8475416541299999e-12
spin2y,-5.7738495398400005e-13
spin2z,0.49946499999900001
eccentricity,4.9100000000000001e-05
nhatz,-3.1818901391986606e-12
simulation-type,aligned-spins
nhatx,-0.60732572814900443
nhaty,-0.79445293122266325
mass1,0.60027202056200002
name,SXS:BBH:0019
license,LVC-internal
mass2,0.40019086176000002
type,NRinjection
Lmax,8
eta,0.24000114120542052
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,280.0
PN_approximant,"none, NR only"
spin1x,-5.7043874173000003e-13
