files-in-error-series,"SXS_BBH_0288_Res3.h5,SXS_BBH_0288_Res4.h5,SXS_BBH_0288_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,7.4812839091500001e-08
f_lower_at_1MSUN,1117.4328577172303
spin1z,0.59993583544499995
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0055,SXS:BBH:0288"
Format,3
LNhaty,3.4059858338228517e-08
LNhatx,-5.4108942951812418e-09
LNhatz,0.99999999999999944
mean_anomaly,4.3366889999999998
Omega,0.017291029123600012
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,-1.8198435068499999e-08
spin2y,1.9144689467900001e-08
spin2z,-0.399967070945
eccentricity,0.0002097
nhatz,9.3753306476414913e-09
simulation-type,aligned-spins
nhatx,-0.90776812425617415
nhaty,-0.41947232636304743
mass1,0.75000581365700003
name,SXS:BBH:0288
license,LVC-internal
mass2,0.25000154393099999
type,NRinjection
Lmax,8
eta,0.18749985226799967
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,580.0
PN_approximant,"none, NR only"
spin1x,-6.8392348501e-09
