files-in-error-series,"SXS_BBH_0319_Res1.h5,SXS_BBH_0319_Res2.h5,SXS_BBH_0319_Res3.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,3.8237573246000001e-08
f_lower_at_1MSUN,1217.4438687702036
spin1z,0.33000405470400002
modification-date,2017-03-05
production-run,1
alternative-names,SXS:BBH:0319
Format,3
LNhaty,-2.8370070554527292e-08
LNhatx,1.0734568755374913e-07
LNhatz,0.99999999999999389
mean_anomaly,1.794262
Omega,0.018838588149500114
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,7.3389536366499994e-08
spin2y,7.9941477320999994e-08
spin2z,-0.43986897360999999
eccentricity,0.0095764999999999999
nhatz,-9.21118023511692e-08
simulation-type,aligned-spins
nhatx,0.65939582612496228
nhaty,-0.75179594604451683
mass1,0.54954918042800005
name,SXS:BBH:0319
license,LVC-internal
mass2,0.45045768909
type,NRinjection
Lmax,8
eta,0.24754525281207862
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,640.0
PN_approximant,"none, NR only"
spin1x,-1.56606134391e-08
