files-in-error-series,"SXS_BBH_0279_Res3.h5,SXS_BBH_0279_Res4.h5,SXS_BBH_0279_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,3.0693864517600003e-08
f_lower_at_1MSUN,1052.497032097798
spin1z,0.23135178926
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0032,SXS:BBH:0279"
Format,3
LNhaty,7.3976301671888248e-10
LNhatx,2.0216717437081287e-08
LNhatz,0.99999999999999978
mean_anomaly,2.8507389999999999
Omega,0.016286219533300002
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,-1.7814557117000001e-08
spin2y,-1.6828800199800001e-08
spin2z,-0.84938193706300003
eccentricity,0.0001136
nhatz,1.4390725912521941e-08
simulation-type,aligned-spins
nhatx,-0.685170342240917
nhaty,-0.72838286780611772
mass1,0.74999745402899998
name,SXS:BBH:0279
license,LVC-internal
mass2,0.25006103330000001
type,NRinjection
Lmax,8
eta,0.18752320222294061
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,640.0
PN_approximant,"none, NR only"
spin1x,-2.8018594455000001e-08
