files-in-error-series,"SXS_BBH_0211_Res3.h5,SXS_BBH_0211_Res4.h5,SXS_BBH_0211_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,1.37111890337e-09
f_lower_at_1MSUN,911.66969200444771
spin1z,-0.899685955589
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0042,SXS:BBH:0211"
Format,3
LNhaty,-2.3607074488406355e-09
LNhatx,4.4841573025170489e-09
LNhatz,1.0
mean_anomaly,6.1303679999999998
Omega,0.014107073267700001
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,8.6743586269999997e-09
spin2y,1.47911538195e-09
spin2z,0.89978825606000001
eccentricity,0.00028009999999999998
nhatz,-1.9316708367402518e-09
simulation-type,aligned-spins
nhatx,-0.093378085368887073
nhaty,-0.99563072128818986
mass1,0.50008600373900003
name,SXS:BBH:0211
license,LVC-internal
mass2,0.50008231702799999
type,NRinjection
Lmax,8
eta,0.24999999999660319
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,330.0
PN_approximant,"none, NR only"
spin1x,1.8498534388300001e-10
