files-in-error-series,"SXS_BBH_0189_Res2.h5,SXS_BBH_0189_Res3.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,7.6368750748199998e-08
f_lower_at_1MSUN,1336.798817244789
spin1z,1.18264398763e-05
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0132,SXS:BBH:0189"
Format,3
LNhaty,-7.2117882237461352e-08
LNhatx,1.9948240252877317e-07
LNhatz,0.99999999999997757
mean_anomaly,2.0426470000000001
Omega,0.020685473066000465
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,3.0901865161300002e-08
spin2y,1.06627010908e-07
spin2z,-6.7878479369399998e-06
eccentricity,8.1699999999999994e-05
nhatz,-1.3765388266186701e-07
simulation-type,non-spinning
nhatx,0.86896465970509185
nhaty,0.49487414580233946
mass1,0.9016582353
name,SXS:BBH:0189
license,LVC-internal
mass2,0.098355922771799997
type,NRinjection
Lmax,8
eta,0.088680916638377974
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,330.0
PN_approximant,"none, NR only"
spin1x,-1.3641790434e-08
