files-in-error-series,"SXS_BBH_0023_Res4.h5,SXS_BBH_0023_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,0.050979260563799998
f_lower_at_1MSUN,935.65468701411203
spin1z,0.00058364930526200003
modification-date,2017-03-05
production-run,1
alternative-names,SXS:BBH:0023
Format,3
LNhaty,-0.010683065798565376
LNhatx,-0.008010862654177834
LNhatz,0.99991084511804329
mean_anomaly,6.2337179999999996
Omega,0.014478214356291879
INSPIRE-bibtex-keys,SXS:catalog
NR-group,SXS
spin2x,0.077206688759299993
spin2y,-0.489122233834
spin2z,0.00044567316954799999
eccentricity,0.00028420000000000002
nhatz,0.0025480072829483736
simulation-type,precessing
nhatx,-0.67088244319096413
nhaty,0.7415593402263968
mass1,0.60026053468200002
name,SXS:BBH:0023
license,LVC-internal
mass2,0.39993535207699998
type,NRinjection
Lmax,8
eta,0.23997138463430512
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,160.0
PN_approximant,"none, NR only"
spin1x,0.49679536315799999
