files-in-error-series,"SXS_BBH_0300_Res3.h5,SXS_BBH_0300_Res4.h5,SXS_BBH_0300_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,5.9178661051899997e-10
f_lower_at_1MSUN,1493.4466165192671
spin1z,8.7201773293700005e-07
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0104,SXS:BBH:0300"
Format,3
LNhaty,-2.1647741624815035e-09
LNhatx,3.4069868390103685e-10
LNhatz,1.0
mean_anomaly,3.028975
Omega,0.023109423320099999
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,-8.7583447949800008e-12
spin2y,-6.1010650381999999e-12
spin2z,7.24117931329e-07
eccentricity,6.0000000000000002e-05
nhatz,-2.0185024086005289e-09
simulation-type,non-spinning
nhatx,0.52780969280559908
nhaty,-0.84936265998715699
mass1,0.89473748890500004
name,SXS:BBH:0300
license,LVC-internal
mass2,0.1052637773
type,NRinjection
Lmax,8
eta,0.094183209263405163
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,230.0
PN_approximant,"none, NR only"
spin1x,1.11623181234e-08
