files-in-error-series,-1
INSPIRE-bibtex-keys,Jani:2016wkt
NR-code,MAYA
point-of-contact-email,deirdre.shoemaker@physics.gatech.edu
object1,BH
object2,BH
spin1y,0.44338730999999998
spin1x,-0.40408286999999998
spin1z,0.015880020000000002
modification-date,2017-06-19
production-run,1
alternative-names,Sq_D9.0_q2.50_a0.6_th090_m140
Contact Person,Deirdre Shoemaker
Format,1
LNhaty,-0.10394878
LNhatx,0.01370621
LNhatz,0.99448820999999998
mean_anomaly,3.0612805621560386
spin-type,Precessing
type,NRinjection
comparable-simulation,GT0560
init_sep,8.5634143179346474
NR-group,Georgia Tech
spin2x,-0.54573536
spin2y,-0.23348389
spin2z,0.08316635
eccentricity,0.0074421996301747492
nhatz,-0.038540560000000001
simulation-type,precessing
nhatx,0.96803987000000002
nhaty,-0.24781734999999999
mass1,0.71428570999999996
name,GT0706
license,public
mass2,0.28571428999999998
Omega,0.068786002938825044
Lmax,8
eta,0.20408163000000001
Warning1,
NR-techniques,"Puncture-ID, BSSN, Psi4-integrated, Finite-Radius-Waveform, ApproxKillingVector-Spin, Christodoulou-Mass"
PN_approximant,None
Warning2,Mass Information not available at t_begin. Will be provided at t=0.
f_lower_at_1MSUN,2222.0845367008046
