files-in-error-series,-1
INSPIRE-bibtex-keys,Jani:2016wkt
NR-code,MAYA
point-of-contact-email,deirdre.shoemaker@physics.gatech.edu
object1,BH
object2,BH
spin1y,0.0
spin1x,0.0
spin1z,0.59999999999999998
modification-date,2017-06-16
production-run,1
alternative-names,Sq4_d9_a0.6_oth.000_rr_M140
Contact Person,Deirdre Shoemaker
Format,1
LNhaty,0.0089823799999999999
LNhatx,-0.0033862699999999998
LNhatz,0.99995392000000005
mean_anomaly,2.9401349536246024
spin-type,AlignedSpins
type,NRinjection
comparable-simulation,GT0560
init_sep,9.0637799557497232
NR-group,Georgia Tech
spin2x,-0.59999999999999998
spin2y,0.0
spin2z,0.0
eccentricity,0.0040608501566978998
nhatz,0.0056837099999999998
simulation-type,precessing
nhatx,0.95864923999999996
nhaty,-0.28453352999999998
mass1,0.80000000000000004
name,GT0430
license,public
mass2,0.20000000000000001
Omega,0.063318436334670686
Lmax,6
eta,0.16
Warning1,Spin Information not available at t_begin. Will be provided at t=0.
NR-techniques,"Puncture-ID, BSSN, Psi4-integrated, Finite-Radius-Waveform, ApproxKillingVector-Spin, Christodoulou-Mass"
PN_approximant,None
Warning2,Mass Information not available at t_begin. Will be provided at t=0.
f_lower_at_1MSUN,2045.45855633561
