files-in-error-series,-1
INSPIRE-bibtex-keys,Jani:2016wkt
NR-code,MAYA
point-of-contact-email,deirdre.shoemaker@physics.gatech.edu
object1,BH
object2,BH
spin1y,-0.0017409999999999999
spin1x,-0.082728819999999995
spin1z,-0.79669303000000002
modification-date,2017-06-19
production-run,1
alternative-names,D10_q4.00_a0.8_th174_Q20
Contact Person,Deirdre Shoemaker
Format,1
LNhaty,0.0055649100000000002
LNhatx,-0.00065333999999999998
LNhatz,0.99998430000000005
mean_anomaly,3.118038952483257
spin-type,Precessing
type,NRinjection
comparable-simulation,GT0560
init_sep,9.3563568535397135
NR-group,Georgia Tech
spin2x,4.7400000000000004e-06
spin2y,9.2099999999999999e-06
spin2z,0.00017134999999999999
eccentricity,0.0093444487251163628
nhatz,0.00160995
simulation-type,precessing
nhatx,0.98745625999999997
nhaty,-0.15788457
mass1,0.79951890000000003
name,GT0833
license,public
mass2,0.19995592000000001
Omega,0.06152901087865182
Lmax,8
eta,0.16003659000000001
Warning1,
NR-techniques,"Puncture-ID, BSSN, Psi4-integrated, Finite-Radius-Waveform, ApproxKillingVector-Spin, Christodoulou-Mass"
PN_approximant,None
Warning2,
f_lower_at_1MSUN,1987.6523971532749
