files-in-error-series,-1
INSPIRE-bibtex-keys,Jani:2016wkt
NR-code,MAYA
point-of-contact-email,deirdre.shoemaker@physics.gatech.edu
object1,BH
object2,BH
spin1y,0.001531
spin1x,0.28310155999999997
spin1z,0.28257726999999999
modification-date,2017-06-15
production-run,1
alternative-names,RO3_D10_q2.50_a0.40_oth.045_M120
Contact Person,Deirdre Shoemaker
Format,1
LNhaty,-0.01009437
LNhatx,0.00272931
LNhatz,0.99994532999999997
mean_anomaly,3.0038064428731772
spin-type,Precessing
type,NRinjection
comparable-simulation,GT0560
init_sep,9.9260782746852296
NR-group,Georgia Tech
spin2x,-0.00024996000000000003
spin2y,-0.00056899999999999995
spin2z,0.39985291000000001
eccentricity,0.0051155119313350365
nhatz,-0.00544065
simulation-type,precessing
nhatx,0.96479292000000005
nhaty,-0.26295441000000003
mass1,0.71428570999999996
name,GT0459
license,public
mass2,0.28571428999999998
Omega,0.055930447617313132
Lmax,8
eta,0.20408163000000001
Warning1,
NR-techniques,"Puncture-ID, BSSN, Psi4-integrated, Finite-Radius-Waveform, ApproxKillingVector-Spin, Christodoulou-Mass"
PN_approximant,None
Warning2,Mass Information not available at t_begin. Will be provided at t=0.
f_lower_at_1MSUN,1806.7946598338685
