files-in-error-series,"SXS_BBH_0208_Res1.h5,SXS_BBH_0208_Res2.h5,SXS_BBH_0208_Res3.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,8.0634738424000005e-10
f_lower_at_1MSUN,679.71550319836376
spin1z,-0.89995947895399997
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0164,SXS:BBH:0208"
Format,3
LNhaty,-1.5758656765867628e-10
LNhatx,-2.0066458717482833e-09
LNhatz,1.0
mean_anomaly,1.857828
Omega,0.0105178404952
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,3.1251720801000001e-10
spin2y,-2.0353489249000001e-09
spin2z,-2.85313334399e-06
eccentricity,0.00050900000000000001
nhatz,-1.2472383392201897e-09
simulation-type,aligned-spins
nhatx,-0.67919332638335428
nhaty,0.73395941672296461
mass1,0.833347269191
name,SXS:BBH:0208
license,LVC-internal
mass2,0.16666661475899999
type,NRinjection
Lmax,8
eta,0.13888731163896775
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,220.0
PN_approximant,"none, NR only"
spin1x,-2.21263564162e-10
