files-in-error-series,"SXS_BBH_0209_Res3.h5,SXS_BBH_0209_Res4.h5,SXS_BBH_0209_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,-1.55963447072e-08
f_lower_at_1MSUN,734.48194680755216
spin1z,-0.89972929500599996
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0046,SXS:BBH:0209"
Format,3
LNhaty,-1.2247869687799491e-08
LNhatx,-9.2160802704593773e-09
LNhatz,0.99999999999999989
mean_anomaly,2.3763480000000001
Omega,0.011365290223300002
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,-1.51037851258e-09
spin2y,-1.5598691867799998e-08
spin2z,-0.50000334803599999
eccentricity,0.0001539
nhatz,-1.300283592155154e-08
simulation-type,aligned-spins
nhatx,-0.93315453035758023
nhaty,-0.35947548243673588
mass1,0.500073229028
name,SXS:BBH:0209
license,LVC-internal
mass2,0.49999871851099997
type,NRinjection
Lmax,8
eta,0.24999999861224545
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,310.0
PN_approximant,"none, NR only"
spin1x,-1.61027014721e-08
