files-in-error-series,-1
INSPIRE-bibtex-keys,Jani:2016wkt
NR-code,MAYA
point-of-contact-email,deirdre.shoemaker@physics.gatech.edu
object1,BH
object2,BH
spin1y,-0.0066925600000000002
spin1x,-0.59965835000000001
spin1z,-0.00155069
modification-date,2017-06-19
production-run,1
alternative-names,RO3_D10_q2.00_a0.60_oth.270_M120
Contact Person,Deirdre Shoemaker
Format,1
LNhaty,0.022692460000000001
LNhatx,-0.00603902
LNhatz,0.99972424999999998
mean_anomaly,3.0623245189186683
spin-type,Precessing
type,NRinjection
comparable-simulation,GT0560
init_sep,9.7873910494144329
NR-group,Georgia Tech
spin2x,0.00065216000000000004
spin2y,0.00160575
spin2z,0.60001968000000006
eccentricity,0.005744040089242829
nhatz,0.011532580000000001
simulation-type,precessing
nhatx,0.97275416000000003
nhaty,-0.23155202999999999
mass1,0.66666667000000002
name,GT0556
license,public
mass2,0.33333332999999998
Omega,0.056474974886884202
Lmax,8
eta,0.22222222
Warning1,
NR-techniques,"Puncture-ID, BSSN, Psi4-integrated, Finite-Radius-Waveform, ApproxKillingVector-Spin, Christodoulou-Mass"
PN_approximant,None
Warning2,Mass Information not available at t_begin. Will be provided at t=0.
f_lower_at_1MSUN,1824.3852389317974
