files-in-error-series,"SXS_BBH_0245_Res3.h5,SXS_BBH_0245_Res4.h5,SXS_BBH_0245_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,-1.1666445829499999e-12
f_lower_at_1MSUN,931.14345998349506
spin1z,1.92859436652e-07
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0076,SXS:BBH:0245"
Format,3
LNhaty,-3.3727602585877043e-12
LNhatx,6.2626163324715351e-13
LNhatz,1.0
mean_anomaly,1.0375399999999999
Omega,0.0144084081416
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,3.4458069120799999e-13
spin2y,-1.5684899101800001e-13
spin2z,-0.299938887313
eccentricity,4.0000000000000003e-05
nhatz,-2.9722340190881443e-12
simulation-type,aligned-spins
nhatx,0.6490740427094478
nhaty,-0.76072523757320787
mass1,0.666666666362
name,SXS:BBH:0245
license,LVC-internal
mass2,0.333356374806
type,NRinjection
Lmax,8
eta,0.22222734222940496
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,380.0
PN_approximant,"none, NR only"
spin1x,-5.8710874597800003e-12
