files-in-error-series,"SXS_BBH_0190_Res2.h5,SXS_BBH_0190_Res3.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,8.3660207944799997e-08
f_lower_at_1MSUN,1211.3087885378791
spin1z,-3.1058780475800003e-05
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0136,SXS:BBH:0190"
Format,3
LNhaty,3.1870499285678535e-08
LNhatx,1.930958432200363e-07
LNhatz,0.9999999999999809
mean_anomaly,6.2528959999999998
Omega,0.018743654614800358
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,5.4488217184100001e-08
spin2y,7.7419161640099994e-08
spin2z,1.1812446321400001e-05
eccentricity,3.4999999999999997e-05
nhatz,-1.9419530737882763e-07
simulation-type,non-spinning
nhatx,0.9992337123022409
nhaty,0.039140620826003975
mass1,0.81814163985800004
name,SXS:BBH:0190
license,LVC-internal
mass2,0.18185882620999999
type,NRinjection
Lmax,8
eta,0.1487861396091511
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,340.0
PN_approximant,"none, NR only"
spin1x,-3.6943242509899997e-08
