files-in-error-series,"SXS_BBH_0037_Res4.h5,SXS_BBH_0037_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,0.037855375375999999
f_lower_at_1MSUN,933.22382648480311
spin1z,0.00019714878962399999
modification-date,2017-03-05
production-run,1
alternative-names,SXS:BBH:0037
Format,3
LNhaty,-0.021080009183386535
LNhatx,0.0035511368627965459
LNhatz,0.99977148521040049
mean_anomaly,5.5087130000000002
Omega,0.014440599496555647
INSPIRE-bibtex-keys,SXS:catalog
NR-group,SXS
spin2x,6.5299164860800004e-10
spin2y,-4.1174637330699996e-09
spin2z,3.2838823458599999e-07
eccentricity,0.0003411
nhatz,0.014077738132565461
simulation-type,precessing
nhatx,-0.85145722894317333
nhaty,0.5242350661387345
mass1,0.75033148179499998
name,SXS:BBH:0037
license,LVC-internal
mass2,0.25000041554000002
type,NRinjection
Lmax,8
eta,0.18745872748766892
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,180.0
PN_approximant,"none, NR only"
spin1x,0.49811043195400001
