files-in-error-series,"SXS_BBH_0223_Res3.h5,SXS_BBH_0223_Res4.h5,SXS_BBH_0223_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,4.6078021553800003e-13
f_lower_at_1MSUN,905.79234256393647
spin1z,0.299955881546
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0078,SXS:BBH:0223"
Format,3
LNhaty,1.2956196379595947e-11
LNhatx,-1.650669399017603e-12
LNhatz,1.0
mean_anomaly,-1.0
Omega,0.014016127830000001
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,-3.4821949913799999e-12
spin2y,8.1868867455399995e-12
spin2z,1.71439869585e-07
eccentricity,-44444444.44444444
nhatz,-8.784818141998973e-13
simulation-type,aligned-spins
nhatx,-0.99823574279737715
nhaty,-0.059375094120083009
mass1,0.50003019939399995
name,SXS:BBH:0223
license,LVC-internal
mass2,0.50000016804500003
type,NRinjection
Lmax,8
eta,0.24999999977454321
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,230.0
PN_approximant,"none, NR only"
spin1x,1.4065165062199999e-12
