files-in-error-series,-1
INSPIRE-bibtex-keys,Jani:2016wkt
NR-code,MAYA
point-of-contact-email,deirdre.shoemaker@physics.gatech.edu
object1,BH
object2,BH
spin1y,0.00072716000000000002
spin1x,0.42446993999999999
spin1z,0.42414002000000001
modification-date,2017-06-19
production-run,1
alternative-names,q2.75_LL_D9_a0.6_th1_45_th2_225_m140
Contact Person,Deirdre Shoemaker
Format,1
LNhaty,-0.01111907
LNhatx,0.00055446
LNhatz,0.99993803000000003
mean_anomaly,3.0229989359073453
spin-type,Precessing
type,NRinjection
comparable-simulation,GT0560
init_sep,8.8758307822443427
NR-group,Georgia Tech
spin2x,-0.42301829000000002
spin2y,-0.01422555
spin2z,-0.42451935000000002
eccentricity,0.0054111309595487062
nhatz,-0.0037313099999999998
simulation-type,precessing
nhatx,0.96474716999999999
nhaty,-0.263152
mass1,0.73333333000000001
name,GT0882
license,public
mass2,0.26666666999999999
Omega,0.065065211231003159
Lmax,8
eta,0.19555555999999999
Warning1,
NR-techniques,"Puncture-ID, BSSN, Psi4-integrated, Finite-Radius-Waveform, ApproxKillingVector-Spin, Christodoulou-Mass"
PN_approximant,None
Warning2,Mass Information not available at t_begin. Will be provided at t=0.
f_lower_at_1MSUN,2101.8869185082099
