files-in-error-series,-1
INSPIRE-bibtex-keys,Jani:2016wkt
NR-code,MAYA
point-of-contact-email,deirdre.shoemaker@physics.gatech.edu
object1,BH
object2,BH
spin1y,0.22034239
spin1x,-0.18790749000000001
spin1z,0.52563017999999995
modification-date,2017-06-19
production-run,1
alternative-names,Sq_D9.0_q2.50_a0.6_th030_m140
Contact Person,Deirdre Shoemaker
Format,1
LNhaty,-0.18883501999999999
LNhatx,0.035490439999999998
LNhatz,0.98136729
mean_anomaly,2.9822718784644726
spin-type,Precessing
type,NRinjection
comparable-simulation,GT0560
init_sep,8.8237040534420323
NR-group,Georgia Tech
spin2x,0.083809679999999998
spin2y,0.54329625000000004
spin2z,0.24018210000000001
eccentricity,0.0052767311253299181
nhatz,-0.085786409999999994
simulation-type,precessing
nhatx,0.95993755000000003
nhaty,-0.26675943000000002
mass1,0.71428570999999996
name,GT0718
license,public
mass2,0.28571428999999998
Omega,0.06538940403148838
Lmax,8
eta,0.20408163000000001
Warning1,
NR-techniques,"Puncture-ID, BSSN, Psi4-integrated, Finite-Radius-Waveform, ApproxKillingVector-Spin, Christodoulou-Mass"
PN_approximant,None
Warning2,Mass Information not available at t_begin. Will be provided at t=0.
f_lower_at_1MSUN,2112.3597440554163
