files-in-error-series,"SXS_BBH_0035_Res4.h5,SXS_BBH_0035_Res5.h5,SXS_BBH_0035_Res6.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,0.029252450263099999
f_lower_at_1MSUN,854.55610894404151
spin1z,-0.00039015949962500001
modification-date,2017-03-05
production-run,0
alternative-names,SXS:BBH:0035
Format,3
LNhaty,-0.015420924773910603
LNhatx,0.0070429921412573787
LNhatz,0.99985628534345661
mean_anomaly,6.1377189999999997
Omega,0.013223304170317206
INSPIRE-bibtex-keys,SXS:catalog
NR-group,SXS
spin2x,2.0492617855299999e-09
spin2y,-1.0371257601499999e-09
spin2z,2.74830727443e-07
eccentricity,0.00043750000000000001
nhatz,0.016850078633232721
simulation-type,precessing
nhatx,-0.51299699698699741
nhaty,0.85822500309206595
mass1,0.75031040797600002
name,SXS:BBH:0035
license,LVC-internal
mass2,0.25000037168900002
type,NRinjection
Lmax,8
eta,0.18746134442271847
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,160.0
PN_approximant,"none, NR only"
spin1x,0.49851830150400001
