files-in-error-series,"SXS_BBH_0181_Res3.h5,SXS_BBH_0181_Res4.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,3.6247255657699999e-08
f_lower_at_1MSUN,1144.3062659148711
spin1z,-4.3444058324600001e-06
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0139,SXS:BBH:0181"
Format,3
LNhaty,4.0261863695086413e-08
LNhatx,-6.2991372341418676e-08
LNhatz,0.99999999999999722
mean_anomaly,6.2248190000000001
Omega,0.017706865189800049
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,-6.0591279433300005e-08
spin2y,-1.0619750289700001e-07
spin2z,-9.2814072974900004e-06
eccentricity,7.9099999999999998e-05
nhatz,1.8458964344321826e-08
simulation-type,non-spinning
nhatx,0.72992563828661083
nhaty,0.68352656317943006
mass1,0.85715350761200004
name,SXS:BBH:0181
license,LVC-internal
mass2,0.14286014146699999
type,NRinjection
Lmax,8
eta,0.12244972868153293
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,400.0
PN_approximant,"none, NR only"
spin1x,4.7352124892199999e-08
