files-in-error-series,"SXS_BBH_0229_Res3.h5,SXS_BBH_0229_Res4.h5,SXS_BBH_0229_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,-2.3921602675900001e-09
f_lower_at_1MSUN,961.56516762611864
spin1z,0.64996008679200001
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0037,SXS:BBH:0229"
Format,3
LNhaty,1.9209768802012215e-09
LNhatx,-2.5281751171159277e-09
LNhatz,1.0
mean_anomaly,5.9129019999999999
Omega,0.0148791501904
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,-9.8570251318899996e-09
spin2y,5.3626644496100004e-09
spin2z,0.24999888204199999
eccentricity,0.0003121
nhatz,7.0241606109874914e-10
simulation-type,aligned-spins
nhatx,-0.41386485583147786
nhaty,-0.91033833331766834
mass1,0.50001100207600002
name,SXS:BBH:0229
license,LVC-internal
mass2,0.49999805734399999
type,NRinjection
Lmax,8
eta,0.24999999995810926
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,290.0
PN_approximant,"none, NR only"
spin1x,9.2448348176599997e-09
