files-in-error-series,"SXS_BBH_0253_Res3.h5,SXS_BBH_0253_Res4.h5,SXS_BBH_0253_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,-1.7005690231500001e-13
f_lower_at_1MSUN,902.87016291434713
spin1z,0.49953745407799999
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0051,SXS:BBH:0253"
Format,3
LNhaty,-4.0387981229544436e-12
LNhatx,1.2817513286507483e-12
LNhatz,1.0
mean_anomaly,5.4137659999999999
Omega,0.013970910354000001
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,-3.8660818118000001e-13
spin2y,2.8783466240400002e-15
spin2z,0.499452032494
eccentricity,4.8999999999999998e-05
nhatz,-3.1839671611430508e-12
simulation-type,aligned-spins
nhatx,-0.40162428076202211
nhaty,-0.91580452996389383
mass1,0.66696401815999995
name,SXS:BBH:0253
license,LVC-internal
mass2,0.333492995683
type,NRinjection
Lmax,8
eta,0.22222466252068301
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,310.0
PN_approximant,"none, NR only"
spin1x,-4.75848204261e-13
