files-in-error-series,"SXS_BBH_0232_Res3.h5,SXS_BBH_0232_Res4.h5,SXS_BBH_0232_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,-2.1816604362400001e-08
f_lower_at_1MSUN,1006.8664799868558
spin1z,0.89980525308399995
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0036,SXS:BBH:0232"
Format,3
LNhaty,-6.2927549462385096e-09
LNhatx,1.0034148537277273e-08
LNhatz,1.0
mean_anomaly,4.2136389999999997
Omega,0.0155801375526
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,5.3291253719199998e-10
spin2y,-5.0560961233000003e-09
spin2z,0.50001649340999998
eccentricity,0.00028390000000000002
nhatz,7.1950517919568821e-09
simulation-type,aligned-spins
nhatx,-0.93667640082892634
nhaty,-0.35019611666917227
mass1,0.50008277732999995
name,SXS:BBH:0232
license,LVC-internal
mass2,0.49999666158
type,NRinjection
Lmax,8
eta,0.24999999814631399
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,640.0
PN_approximant,"none, NR only"
spin1x,4.9024403183099998e-09
