files-in-error-series,-1
INSPIRE-bibtex-keys,Jani:2016wkt
NR-code,MAYA
point-of-contact-email,deirdre.shoemaker@physics.gatech.edu
object1,BH
object2,BH
spin1y,0.0
spin1x,0.0
spin1z,0.40057931000000002
modification-date,2017-05-17
production-run,1
alternative-names,D10_q1.75_a0.4_m100
Contact Person,Deirdre Shoemaker
Format,1
LNhaty,-0.0
LNhatx,-0.0
LNhatz,1.0
mean_anomaly,2.9764785399864886
spin-type,AlignedSpins
type,NRinjection
comparable-simulation,GT0582
init_sep,9.8288836344451536
NR-group,Georgia Tech
spin2x,0.0
spin2y,0.0
spin2z,0.40152624999999997
eccentricity,0.0036039311197681714
nhatz,0.0
simulation-type,aligned-spins
nhatx,0.95768903000000005
nhaty,-0.28780500999999997
mass1,0.63635984999999995
name,GT0414
license,public
mass2,0.36367898999999998
Omega,0.056113321168972469
Lmax,6
eta,0.23141273000000001
Warning1,
NR-techniques,"Puncture-ID, BSSN, Psi4-integrated, Finite-Radius-Waveform, ApproxKillingVector-Spin, Christodoulou-Mass"
PN_approximant,None
Warning2,
f_lower_at_1MSUN,1812.7022642003437
