files-in-error-series,-1
INSPIRE-bibtex-keys,Jani:2016wkt
NR-code,MAYA
point-of-contact-email,deirdre.shoemaker@physics.gatech.edu
object1,BH
object2,BH
spin1y,-4.3599999999999998e-06
spin1x,0.42450098000000003
spin1z,0.42400300000000002
modification-date,2017-06-19
production-run,1
alternative-names,q6_LL_D9_a0.6_th1_45_th2_225_m320
Contact Person,Deirdre Shoemaker
Format,1
LNhaty,-0.015775049999999999
LNhatx,0.0025445699999999999
LNhatz,0.99987232999999998
mean_anomaly,5.4584403004437263
spin-type,Precessing
type,NRinjection
comparable-simulation,GT0560
init_sep,9.1758568342171305
NR-group,Georgia Tech
spin2x,-0.42241373999999998
spin2y,-0.015761830000000001
spin2z,-0.42477222999999997
eccentricity,0.0095616312745539899
nhatz,-0.0074225300000000001
simulation-type,precessing
nhatx,0.95645153000000005
nhaty,-0.29179678999999997
mass1,0.85714285999999995
name,GT0889
license,public
mass2,0.14285713999999999
Omega,0.062710212150175706
Lmax,8
eta,0.12244898
Warning1,
NR-techniques,"Puncture-ID, BSSN, Psi4-integrated, Finite-Radius-Waveform, ApproxKillingVector-Spin, Christodoulou-Mass"
PN_approximant,None
Warning2,Mass Information not available at t_begin. Will be provided at t=0.
f_lower_at_1MSUN,2025.8102921907123
