files-in-error-series,"SXS_BBH_0034_Res4.h5,SXS_BBH_0034_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,0.046880794323300001
f_lower_at_1MSUN,1129.3485375264531
spin1z,0.00059334251165400005
modification-date,2017-03-05
production-run,1
alternative-names,SXS:BBH:0034
Format,3
LNhaty,-0.028751540682192288
LNhatx,0.0028201633663111564
LNhatz,0.99958261068657428
mean_anomaly,5.5552650000000003
Omega,0.017475410999598956
INSPIRE-bibtex-keys,SXS:catalog
NR-group,SXS
spin2x,9.0849457014599999e-10
spin2y,-9.7839615789100007e-09
spin2z,5.8748018947200002e-07
eccentricity,0.0001142
nhatz,0.012720862484654117
simulation-type,precessing
nhatx,-0.93651522703809242
nhaty,0.35039607472606893
mass1,0.75029417184299996
name,SXS:BBH:0034
license,LVC-internal
mass2,0.25000059168400002
type,NRinjection
Lmax,8
eta,0.187463455831095
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,160.0
PN_approximant,"none, NR only"
spin1x,0.49701169699300002
