files-in-error-series,"SXS_BBH_0155_Res2.h5,SXS_BBH_0155_Res3.h5,SXS_BBH_0155_Res4.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,-6.0849315968800003e-10
f_lower_at_1MSUN,996.99537100734142
spin1z,0.79987361392300005
modification-date,2017-03-05
production-run,1
alternative-names,SXS:BBH:0155
Format,3
LNhaty,-7.0741847558627527e-11
LNhatx,4.2153807109061273e-10
LNhatz,1.0
mean_anomaly,2.6237889999999999
Omega,0.0154273931334
INSPIRE-bibtex-keys,SXS:catalog
NR-group,SXS
spin2x,4.3146411668499998e-09
spin2y,6.4646210787299996e-09
spin2z,0.79987356367499995
eccentricity,0.00050509999999999997
nhatz,-2.0838258425143964e-10
simulation-type,aligned-spins
nhatx,0.33629457116605443
nhaty,-0.9417568483447516
mass1,0.50003839980499998
name,SXS:BBH:0155
license,LVC-internal
mass2,0.50003837492799996
type,NRinjection
Lmax,8
eta,0.24999999999999983
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,330.0
PN_approximant,"none, NR only"
spin1x,-1.3518780290100001e-09
