files-in-error-series,"SXS_BBH_0236_Res3.h5,SXS_BBH_0236_Res4.h5,SXS_BBH_0236_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,-2.4634319127500001e-09
f_lower_at_1MSUN,879.73680723000768
spin1z,-0.59996172554100002
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0098,SXS:BBH:0236"
Format,3
LNhaty,1.1700305507569146e-08
LNhatx,-3.0594571599595925e-09
LNhatz,0.99999999999999989
mean_anomaly,0.10664800000000001
Omega,0.013612947435600002
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,-1.7351993465100001e-08
spin2y,3.7839418034e-09
spin2z,-1.5775436897200002e-05
eccentricity,9.48e-05
nhatz,-1.0718794844056515e-08
simulation-type,aligned-spins
nhatx,-0.67224268671235576
nhaty,0.74033085182352965
mass1,0.66666572799099999
name,SXS:BBH:0236
license,LVC-internal
mass2,0.33333430395500002
type,NRinjection
Lmax,8
eta,0.2222225422122904
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,640.0
PN_approximant,"none, NR only"
spin1x,-5.6455593199099998e-09
