files-in-error-series,-1
INSPIRE-bibtex-keys,Jani:2016wkt
NR-code,MAYA
point-of-contact-email,deirdre.shoemaker@physics.gatech.edu
object1,BH
object2,BH
spin1y,-0.049849520000000001
spin1x,-0.49012250000000002
spin1z,-0.49727995000000003
modification-date,2017-06-16
production-run,1
alternative-names,D8_q2.00_a0.7_0.0_th135_ph000_m120
Contact Person,Deirdre Shoemaker
Format,1
LNhaty,0.042504260000000002
LNhatx,-0.010967029999999999
LNhatz,0.99903609000000004
mean_anomaly,3.3875130738552457
spin-type,Precessing
type,NRinjection
comparable-simulation,GT0560
init_sep,7.1007467590668147
NR-group,Georgia Tech
spin2x,0.0
spin2y,0.0
spin2z,0.0
eccentricity,0.059308894115228064
nhatz,0.017135319999999999
simulation-type,precessing
nhatx,0.98952605000000005
nhaty,-0.14333377999999999
mass1,0.66666667000000002
name,GT0810
license,public
mass2,0.33333332999999998
Omega,0.087692676741409598
Lmax,8
eta,0.22222222
Warning1,Spin Information not available at t_begin. Will be provided at t=0.
NR-techniques,"Puncture-ID, BSSN, Psi4-integrated, Finite-Radius-Waveform, ApproxKillingVector-Spin, Christodoulou-Mass"
PN_approximant,None
Warning2,Mass Information not available at t_begin. Will be provided at t=0.
f_lower_at_1MSUN,2832.8516361430125
