files-in-error-series,"SXS_BBH_0289_Res3.h5,SXS_BBH_0289_Res4.h5,SXS_BBH_0289_Res5.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,1.64567658412e-07
f_lower_at_1MSUN,1105.6609985448163
spin1z,0.59991344678299996
modification-date,2017-03-05
production-run,1
alternative-names,"PRIVATE:BBH:0023,SXS:BBH:0289"
Format,3
LNhaty,2.7431242607954497e-08
LNhatx,8.2576758379620693e-08
LNhatz,0.99999999999999611
mean_anomaly,0.55211500000000002
Omega,0.017108872711800067
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,2.3855577093200001e-08
spin2y,1.0343377641e-07
spin2z,-5.3975696512900003e-06
eccentricity,0.0002296
nhatz,-5.8949208310351189e-09
simulation-type,aligned-spins
nhatx,0.37881995196893625
nhaty,-0.92547039066101566
mass1,0.75000600055800004
name,SXS:BBH:0289
license,LVC-internal
mass2,0.25000032943200001
type,NRinjection
Lmax,8
eta,0.18749937346964571
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,300.0
PN_approximant,"none, NR only"
spin1x,6.6381369177300003e-08
