files-in-error-series,-1
INSPIRE-bibtex-keys,Jani:2016wkt
NR-code,MAYA
point-of-contact-email,deirdre.shoemaker@physics.gatech.edu
object1,BH
object2,BH
spin1y,0.0022961100000000001
spin1x,0.52009316000000005
spin1z,0.29932066000000002
modification-date,2017-06-19
production-run,1
alternative-names,RO3_D10_q4.00_a0.60_oth.060_M120
Contact Person,Deirdre Shoemaker
Format,1
LNhaty,-0.028146299999999999
LNhatx,0.0036246199999999998
LNhatz,0.99959724000000005
mean_anomaly,2.9904037157297938
spin-type,Precessing
type,NRinjection
comparable-simulation,GT0560
init_sep,10.073031173519134
NR-group,Georgia Tech
spin2x,-0.00018075
spin2y,-0.0024872800000000001
spin2z,0.59980153000000003
eccentricity,0.0044817381090059578
nhatz,-0.0096906300000000004
simulation-type,precessing
nhatx,0.97722151000000002
nhaty,-0.21200051
mass1,0.80000000000000004
name,GT0469
license,public
mass2,0.20000000000000001
Omega,0.054704982501622409
Lmax,8
eta,0.16
Warning1,
NR-techniques,"Puncture-ID, BSSN, Psi4-integrated, Finite-Radius-Waveform, ApproxKillingVector-Spin, Christodoulou-Mass"
PN_approximant,None
Warning2,Mass Information not available at t_begin. Will be provided at t=0.
f_lower_at_1MSUN,1767.2068517406376
