files-in-error-series,"SXS_BBH_0018_Res4.h5,SXS_BBH_0018_Res5.h5,SXS_BBH_0018_Res6.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,0.055296711428600001
f_lower_at_1MSUN,791.36822029511882
spin1z,0.00034902616992599998
modification-date,2017-03-05
production-run,0
alternative-names,SXS:BBH:0018
Format,3
LNhaty,-0.015907044975746111
LNhatx,0.0013841501007304273
LNhatz,0.99987251689834855
mean_anomaly,5.1452679999999997
Omega,0.012245541958170231
INSPIRE-bibtex-keys,SXS:catalog
NR-group,SXS
spin2x,7.3401190489199997e-09
spin2y,9.6013970038100008e-09
spin2z,1.4694634736799999e-07
eccentricity,0.00039629999999999998
nhatz,0.0065858607452300554
simulation-type,precessing
nhatx,-0.94329578936728886
nhaty,0.33188805371719504
mass1,0.60027065653300005
name,SXS:BBH:0018
license,LVC-internal
mass2,0.40000016736499999
type,NRinjection
Lmax,8
eta,0.23997836172542911
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,230.0
PN_approximant,"none, NR only"
spin1x,0.49645406729300001
