files-in-error-series,"SXS_BBH_0324_Res1.h5,SXS_BBH_0324_Res2.h5,SXS_BBH_0324_Res3.h5,SXS_BBH_0324_Res4.h5"
comparable-simulation,
NR-code,SpEC
point-of-contact-email,questions@black-holes.org
object1,BH
object2,BH
spin1y,-8.5969520526399995e-09
f_lower_at_1MSUN,753.35013906729125
spin1z,0.32994041444400002
modification-date,2017-03-05
production-run,1
alternative-names,SXS:BBH:0324
Format,3
LNhaty,2.9390033066898663e-08
LNhatx,1.568339532925004e-08
LNhatz,0.99999999999999944
mean_anomaly,-1.0
Omega,0.011657254487300006
INSPIRE-bibtex-keys,SXSCatalog
NR-group,SXS
spin2x,-2.40744399544e-08
spin2y,-1.75848049654e-08
spin2z,-0.44001451720599999
eccentricity,-44444444.44444444
nhatz,-2.1310129690397535e-08
simulation-type,aligned-spins
nhatx,0.97928086181429941
nhaty,0.2025067744156786
mass1,0.54954540249899997
name,SXS:BBH:0324
license,LVC-internal
mass2,0.450444474225
type,NRinjection
Lmax,8
eta,0.24754470179273669
spin-type,Precessing
NR-techniques,"Quasi-Equilibrium-ID, GH, RWZ-h, Extrapolated-Waveform, Christodoulou-Mass"
NR_frame,inertial
NR_reference_time,330.0
PN_approximant,"none, NR only"
spin1x,-5.8402991767999999e-09
