files-in-error-series,-1
INSPIRE-bibtex-keys,Jani:2016wkt
NR-code,MAYA
point-of-contact-email,deirdre.shoemaker@physics.gatech.edu
object1,BH
object2,BH
spin1y,0.0
spin1x,0.0
spin1z,0.0
modification-date,2017-06-19
production-run,1
alternative-names,fr_b3.1_a0.6_oth.120_rr_M77
Contact Person,Deirdre Shoemaker
Format,1
LNhaty,0.00590421
LNhatx,-0.0017985
LNhatz,0.99998094999999998
mean_anomaly,3.4260508637773408
spin-type,NonSpinning
type,NRinjection
comparable-simulation,GT0560
init_sep,5.6757127089739754
NR-group,Georgia Tech
spin2x,0.0
spin2y,0.0
spin2z,0.0
eccentricity,0.43345967056991297
nhatz,0.0031988799999999999
simulation-type,precessing
nhatx,0.96568175000000001
nhaty,-0.25970854999999998
mass1,0.5
name,GT0262
license,public
mass2,0.5
Omega,0.11779831481199467
Lmax,6
eta,0.25
Warning1,
NR-techniques,"Puncture-ID, BSSN, Psi4-integrated, Finite-Radius-Waveform, ApproxKillingVector-Spin, Christodoulou-Mass"
PN_approximant,None
Warning2,Mass Information not available at t_begin. Will be provided at t=0.
f_lower_at_1MSUN,3805.3935773233038
