files-in-error-series,-1
INSPIRE-bibtex-keys,Jani:2016wkt
NR-code,MAYA
point-of-contact-email,deirdre.shoemaker@physics.gatech.edu
object1,BH
object2,BH
spin1y,-0.023099890000000001
spin1x,0.49219717000000002
spin1z,-0.49719313999999998
modification-date,2017-06-16
production-run,1
alternative-names,D8_q2.00_a0.7_0.0_th135_ph120_m120
Contact Person,Deirdre Shoemaker
Format,1
LNhaty,-0.046312220000000001
LNhatx,0.0029843000000000001
LNhatz,0.99892256000000001
mean_anomaly,3.3859528160318448
spin-type,Precessing
type,NRinjection
comparable-simulation,GT0560
init_sep,7.102862591045259
NR-group,Georgia Tech
spin2x,0.0
spin2y,0.0
spin2z,0.0
eccentricity,0.059295291786034592
nhatz,-0.0098467799999999994
simulation-type,precessing
nhatx,0.98947558999999996
nhaty,-0.14436446999999999
mass1,0.66666667000000002
name,GT0809
license,public
mass2,0.33333332999999998
Omega,0.088664778145127118
Lmax,8
eta,0.22222222
Warning1,Spin Information not available at t_begin. Will be provided at t=0.
NR-techniques,"Puncture-ID, BSSN, Psi4-integrated, Finite-Radius-Waveform, ApproxKillingVector-Spin, Christodoulou-Mass"
PN_approximant,None
Warning2,Mass Information not available at t_begin. Will be provided at t=0.
f_lower_at_1MSUN,2864.254703700622
