# # Time 	 h_plus 	 h_cross 
# 
-4.090000000000000000e+02	1.025423689240145680e-01	-9.352626016867726655e-02
-4.080000000000000000e+02	1.085438205849203336e-01	-8.659631312072046949e-02
-4.070000000000000000e+02	1.140818044201960951e-01	-7.927620769871306095e-02
-4.060000000000000000e+02	1.191306011250991975e-01	-7.159666253682878123e-02
-4.050000000000000000e+02	1.236665105477010862e-01	-6.359011518392966578e-02
-4.040000000000000000e+02	1.276679680429684549e-01	-5.529059048485389372e-02
-4.030000000000000000e+02	1.311156523240462612e-01	-4.673356099840662164e-02
-4.020000000000000000e+02	1.339925765714698180e-01	-3.795582714111484651e-02
-4.010000000000000000e+02	1.362841976841374925e-01	-2.899531423002633598e-02
-4.000000000000000000e+02	1.379784913307560146e-01	-1.989088520561186138e-02
-3.990000000000000000e+02	1.390658828019954441e-01	-1.068225023728031076e-02
-3.980000000000000000e+02	1.395394087588672782e-01	-1.409800830476039832e-03
-3.970000000000000000e+02	1.393953533114435372e-01	7.885590060585900493e-03
-3.960000000000000000e+02	1.386322581801730236e-01	1.716280771154920365e-02
-3.950000000000000000e+02	1.372513883722043526e-01	2.638067984445241140e-02
-3.940000000000000000e+02	1.352567786254528226e-01	3.549793758444425712e-02
-3.930000000000000000e+02	1.326552261832743829e-01	4.447358186325945512e-02
-3.920000000000000000e+02	1.294562694709471551e-01	5.326706746772033596e-02
-3.910000000000000000e+02	1.256721667290983113e-01	6.183846047609754815e-02
-3.900000000000000000e+02	1.213178608767312566e-01	7.014861797940478982e-02
-3.890000000000000000e+02	1.164109296183445941e-01	7.815937212101108089e-02
-3.880000000000000000e+02	1.109715236687664058e-01	8.583370893846366256e-02
-3.870000000000000000e+02	1.050222932616938082e-01	9.313594272249114958e-02
-3.860000000000000000e+02	9.858841777248869565e-02	1.000317726679187946e-01
-3.850000000000000000e+02	9.169715759844786207e-02	1.064888215394378529e-01
-3.840000000000000000e+02	8.437802227284101064e-02	1.124764363178754195e-01
-3.830000000000000000e+02	7.666258801550486501e-02	1.179658439584646001e-01
-3.820000000000000000e+02	6.858441439550654051e-02	1.229305248143524043e-01
-3.810000000000000000e+02	6.017890088525169184e-02	1.273460942204098223e-01
-3.800000000000000000e+02	5.148319972942606848e-02	1.311905029665702549e-01
-3.790000000000000000e+02	4.253591763509624590e-02	1.344442301721474886e-01
-3.780000000000000000e+02	3.337700735637779553e-02	1.370903518637421603e-01
-3.770000000000000000e+02	2.404759300507805855e-02	1.391146369787066017e-01
-3.760000000000000000e+02	1.458979374452031193e-02	1.405056899320278607e-01
-3.750000000000000000e+02	5.046512044920293573e-03	1.412548193094921301e-01
-3.740000000000000000e+02	-4.538717667948733055e-03	1.413563073015563498e-01
-3.730000000000000000e+02	-1.412194210195162440e-02	1.408073877537704410e-01
-3.720000000000000000e+02	-2.365898795939472624e-02	1.396082719475525979e-01
-3.710000000000000000e+02	-3.310565442534135761e-02	1.377621358020361675e-01
-3.700000000000000000e+02	-4.241780018786010797e-02	1.352753304669450929e-01
-3.690000000000000000e+02	-5.155192909603013851e-02	1.321571001984729599e-01
-3.680000000000000000e+02	-6.046518170571873324e-02	1.284196224425100119e-01
-3.670000000000000000e+02	-6.911539858248853807e-02	1.240780312386663420e-01
-3.660000000000000000e+02	-7.746174906226889478e-02	1.191508439656781965e-01
-3.650000000000000000e+02	-8.546406919291556215e-02	1.136584144984896794e-01
-3.640000000000000000e+02	-9.308352035247458023e-02	1.076242049775369969e-01
-3.630000000000000000e+02	-1.002831233237723441e-01	1.010742929212236629e-01
-3.620000000000000000e+02	-1.070276446299039258e-01	9.403727320097388098e-02
-3.610000000000000000e+02	-1.132836762805460723e-01	8.654425520703355745e-02
-3.600000000000000000e+02	-1.190194846524989525e-01	7.862857458579194936e-02
-3.590000000000000000e+02	-1.242053854153209042e-01	7.032521870336466696e-02
-3.580000000000000000e+02	-1.288160863842700288e-01	6.167291819000481068e-02
-3.570000000000000000e+02	-1.328277079504955049e-01	5.271145773747647895e-02
-3.560000000000000000e+02	-1.362191301253950493e-01	4.348227521382524996e-02
-3.550000000000000000e+02	-1.389721076351750073e-01	3.402826899949705497e-02
-3.540000000000000000e+02	-1.410717663228078234e-01	2.439365814308403282e-02
-3.530000000000000000e+02	-1.425053362975207683e-01	1.462351300399009416e-02
-3.520000000000000000e+02	-1.432632984664145293e-01	4.764466166151407923e-03
-3.510000000000000000e+02	-1.433400726274440817e-01	-5.137004877532049332e-03
-3.500000000000000000e+02	-1.427323386369891978e-01	-1.503438471423462937e-02
-3.490000000000000000e+02	-1.414400460985573982e-01	-2.487954129283340143e-02
-3.480000000000000000e+02	-1.394656892991958386e-01	-3.462766388381670335e-02
-3.470000000000000000e+02	-1.368140097858331905e-01	-4.423127031322308250e-02
-3.460000000000000000e+02	-1.334967820563716379e-01	-5.364448775727943125e-02
-3.450000000000000000e+02	-1.295277845140209994e-01	-6.282043298201926695e-02
-3.440000000000000000e+02	-1.249260076382396056e-01	-7.171304617023131767e-02
-3.430000000000000000e+02	-1.197123416598881995e-01	-8.027593382789326160e-02
-3.420000000000000000e+02	-1.139091261348335882e-01	-8.846480158186703635e-02
-3.410000000000000000e+02	-1.075426105587077713e-01	-9.623812893572200600e-02
-3.400000000000000000e+02	-1.006383288549445587e-01	-1.035550124365830910e-01
-3.390000000000000000e+02	-9.322887239558108607e-02	-1.103828457262195223e-01
-3.380000000000000000e+02	-8.534659715087503096e-02	-1.166890977839358939e-01
-3.370000000000000000e+02	-7.702884828414072182e-02	-1.224407121740328092e-01
-3.360000000000000000e+02	-6.831708210994009989e-02	-1.276105140929038595e-01
-3.350000000000000000e+02	-5.925018712908936003e-02	-1.321664450847984118e-01
-3.340000000000000000e+02	-4.987117304604184870e-02	-1.360826235427813613e-01
-3.330000000000000000e+02	-4.022481768519686057e-02	-1.393362349825373603e-01
-3.320000000000000000e+02	-3.035732934821370327e-02	-1.419077021044804210e-01
-3.310000000000000000e+02	-2.031776714048227905e-02	-1.437804959247241388e-01
-3.300000000000000000e+02	-1.015680625035731387e-02	-1.449410643205827909e-01
-3.290000000000000000e+02	7.412689492025854605e-05	-1.453818740607263071e-01
-3.280000000000000000e+02	1.032329231320313484e-02	-1.450985872408070421e-01
-3.270000000000000000e+02	2.054050075349735799e-02	-1.440919553434006073e-01
-3.260000000000000000e+02	3.067551388011170374e-02	-1.423660936202880423e-01
-3.250000000000000000e+02	4.068101990102419852e-02	-1.399281562342296892e-01
-3.240000000000000000e+02	5.050954264288107232e-02	-1.367861642424221258e-01
-3.230000000000000000e+02	6.011178908478980593e-02	-1.329502532495449307e-01
-3.220000000000000000e+02	6.943486190298357730e-02	-1.284317072094197931e-01
-3.210000000000000000e+02	7.842644848198658536e-02	-1.232506445447471982e-01
-3.200000000000000000e+02	8.703657850692941844e-02	-1.174305122733280277e-01
-3.190000000000000000e+02	9.521868676080545713e-02	-1.110000944473022166e-01
