# # Time 	 h_plus 	 h_cross 
# 
-4.090000000000000000e+02	-1.605459793019196613e-01	-2.443666247212399403e-02
-4.080000000000000000e+02	-1.584432527321214257e-01	-3.601486147380072306e-02
-4.070000000000000000e+02	-1.555032553251672889e-01	-4.742608676760704661e-02
-4.060000000000000000e+02	-1.517384646993197028e-01	-5.860963187544444147e-02
-4.050000000000000000e+02	-1.471657695089564344e-01	-6.950567184785648445e-02
-4.040000000000000000e+02	-1.418064109487052471e-01	-8.005558419182992602e-02
-4.030000000000000000e+02	-1.356859009075385147e-01	-9.020226623179654346e-02
-4.020000000000000000e+02	-1.288339169614366453e-01	-9.989044720767027707e-02
-4.010000000000000000e+02	-1.212841745158029227e-01	-1.090669934210278524e-01
-4.000000000000000000e+02	-1.130742765319174836e-01	-1.176812047559451097e-01
-3.990000000000000000e+02	-1.042455413936257541e-01	-1.256851009262710539e-01
-3.980000000000000000e+02	-9.484280959191275506e-02	-1.330336958342487053e-01
-3.970000000000000000e+02	-8.491423002406864318e-02	-1.396852584681949339e-01
-3.960000000000000000e+02	-7.451075904783137360e-02	-1.456016958496847979e-01
-3.950000000000000000e+02	-6.368643475944670007e-02	-1.507484408049680480e-01
-3.940000000000000000e+02	-5.249813251468670589e-02	-1.550947778921827058e-01
-3.930000000000000000e+02	-4.100475096388382645e-02	-1.586142825509597731e-01
-3.920000000000000000e+02	-2.926715931310929983e-02	-1.612848427410018270e-01
-3.910000000000000000e+02	-1.734780273682139454e-02	-1.630880517568074339e-01
-3.900000000000000000e+02	-5.310717664698999356e-03	-1.640112093916821223e-01
-3.890000000000000000e+02	6.779173524241940973e-03	-1.640463672206453061e-01
-3.880000000000000000e+02	1.885637320220850954e-02	-1.631899735243385885e-01
-3.870000000000000000e+02	3.085509073201335439e-02	-1.614433056809810862e-01
-3.860000000000000000e+02	4.270959812958046581e-02	-1.588124981418589932e-01
-3.850000000000000000e+02	5.435458855406603840e-02	-1.553085442698842744e-01
-3.840000000000000000e+02	6.572553571193469335e-02	-1.509472717551602339e-01
-3.830000000000000000e+02	7.675905223321051463e-02	-1.457492914607598500e-01
-3.820000000000000000e+02	8.739324505980923530e-02	-1.397399196939221877e-01
-3.810000000000000000e+02	9.756875357778357905e-02	-1.329485693530636226e-01
-3.800000000000000000e+02	1.072269511552233490e-01	-1.254100345241763725e-01
-3.790000000000000000e+02	1.163124340715165350e-01	-1.171630830989626032e-01
-3.780000000000000000e+02	1.247726948917297213e-01	-1.082505973562421647e-01
-3.770000000000000000e+02	1.325583938048980892e-01	-9.871939246783346944e-02
-3.760000000000000000e+02	1.396236561110719698e-01	-8.861998570099152706e-02
-3.750000000000000000e+02	1.459263531429423888e-01	-7.800634292613317644e-02
-3.740000000000000000e+02	1.514283648791120152e-01	-6.693560359783684577e-02
-3.730000000000000000e+02	1.560958225864162163e-01	-5.546778551189092410e-02
-3.720000000000000000e+02	1.598993299197984663e-01	-4.366547077017025186e-02
-3.710000000000000000e+02	1.628141610093170044e-01	-3.159347450787351047e-02
-3.700000000000000000e+02	1.648204341744219092e-01	-1.931849805392749087e-02
-3.690000000000000000e+02	1.659043742265766674e-01	-6.908689278347058052e-03
-3.680000000000000000e+02	1.660570465497022696e-01	5.566874669887981325e-03
-3.670000000000000000e+02	1.652717937213209198e-01	1.803810780327879532e-02
-3.660000000000000000e+02	1.635492360714977111e-01	3.043444143265552210e-02
-3.650000000000000000e+02	1.608953104399238609e-01	4.268530766423606765e-02
-3.640000000000000000e+02	1.573212787643667177e-01	5.472054049069979137e-02
-3.630000000000000000e+02	1.528437063802656759e-01	6.647077857916590393e-02
-3.620000000000000000e+02	1.474844097938077803e-01	7.786786746841356521e-02
-3.610000000000000000e+02	1.412703738632761219e-01	8.884525885944070944e-02
-3.600000000000000000e+02	1.342336384991305587e-01	9.933840466772272948e-02
-3.590000000000000000e+02	1.264111551710898340e-01	1.092851435032428653e-01
-3.580000000000000000e+02	1.178446136895972551e-01	1.186260772554608156e-01
-3.570000000000000000e+02	1.085802399079661557e-01	1.273049354856496118e-01
-3.560000000000000000e+02	9.866856517006769578e-02	1.352689253673935721e-01
-3.550000000000000000e+02	8.816427721098335502e-02	1.424689976980709760e-01
-3.540000000000000000e+02	7.712629758401931546e-02	1.488600289297055956e-01
-3.530000000000000000e+02	6.561576468914954996e-02	1.544020514523752330e-01
-3.520000000000000000e+02	5.369755750676211137e-02	1.590593255238844095e-01
-3.510000000000000000e+02	4.143932296615834843e-02	1.628010376362196143e-01
-3.500000000000000000e+02	2.891110447641702039e-02	1.656015198517873099e-01
-3.490000000000000000e+02	1.618495272067235757e-02	1.674404413552330328e-01
-3.480000000000000000e+02	3.334520771007996702e-03	1.683029707629154770e-01
-3.470000000000000000e+02	-9.565378235529617759e-03	1.681803287604923536e-01
-3.460000000000000000e+02	-2.243932636473161546e-02	1.670696105630995743e-01
-3.450000000000000000e+02	-3.521142955787254225e-02	1.649721031209955835e-01
-3.440000000000000000e+02	-4.780589508993635800e-02	1.618959287452179374e-01
-3.430000000000000000e+02	-6.014750029151659516e-02	1.578550449901306718e-01
-3.420000000000000000e+02	-7.216204280302758456e-02	1.528692111421239841e-01
-3.410000000000000000e+02	-8.377667357936316450e-02	1.469639860139686505e-01
-3.400000000000000000e+02	-9.491966838584617316e-02	1.401711429819037791e-01
-3.390000000000000000e+02	-1.055237531901028342e-01	1.325267172076030064e-01
-3.380000000000000000e+02	-1.155232868116939926e-01	1.240725890129337206e-01
-3.370000000000000000e+02	-1.248558135461467072e-01	1.148557428131299907e-01
-3.360000000000000000e+02	-1.334624633415587569e-01	1.049280306698110177e-01
-3.350000000000000000e+02	-1.412883349467818073e-01	9.434590424515509888e-02
-3.340000000000000000e+02	-1.482828595231282520e-01	8.317011633452943420e-02
-3.330000000000000000e+02	-1.544001422879141827e-01	7.146539335479246136e-02
-3.320000000000000000e+02	-1.595992798509508759e-01	5.930008036021690299e-02
-3.310000000000000000e+02	-1.638446510129778488e-01	4.674576034779998751e-02
