# # Time 	 h_plus 	 h_cross 
# 
-4.090000000000000000e+02	-1.489258389374073788e-01	-8.621070325281156299e-02
-4.080000000000000000e+02	-1.413780724263669353e-01	-9.828397380427823793e-02
-4.070000000000000000e+02	-1.328448023538564560e-01	-1.097095782178516971e-01
-4.060000000000000000e+02	-1.233806377113755848e-01	-1.204064302256560581e-01
-4.050000000000000000e+02	-1.130469167983021855e-01	-1.302979724742301948e-01
-4.040000000000000000e+02	-1.019113379115586804e-01	-1.393127398751167756e-01
-4.030000000000000000e+02	-9.004754248161918329e-02	-1.473848933967440988e-01
-4.020000000000000000e+02	-7.753465296864395229e-02	-1.544547202540445530e-01
-4.010000000000000000e+02	-6.445676817831549887e-02	-1.604690966283162379e-01
-4.000000000000000000e+02	-5.090241898998125458e-02	-1.653819092555068593e-01
-3.990000000000000000e+02	-3.696398780713458510e-02	-1.691544324556800150e-01
-3.980000000000000000e+02	-2.273709533997654922e-02	-1.717556574385862567e-01
-3.970000000000000000e+02	-8.320074886401811545e-03	-1.731625654220671495e-01
-3.960000000000000000e+02	6.185994093571161451e-03	-1.733604268436654550e-01
-3.950000000000000000e+02	2.068087704037848903e-02	-1.723429678995728465e-01
-3.940000000000000000e+02	3.506268405649430597e-02	-1.701122628696185857e-01
-3.930000000000000000e+02	4.922969284106790133e-02	-1.666789360054650171e-01
-3.920000000000000000e+02	6.308085068181036592e-02	-1.620616018194022401e-01
-3.910000000000000000e+02	7.651700299742167366e-02	-1.562884092004471759e-01
-3.900000000000000000e+02	8.944130854685237997e-02	-1.493955351592292369e-01
-3.890000000000000000e+02	1.017599133659826127e-01	-1.414271694537773683e-01
-3.880000000000000000e+02	1.133826859326182573e-01	-1.324354172198263513e-01
-3.870000000000000000e+02	1.242238887079205878e-01	-1.224799931802596498e-01
-3.860000000000000000e+02	1.342028252586903170e-01	-1.116278585785358130e-01
-3.850000000000000000e+02	1.432444580549623037e-01	-9.995280271898668301e-02
-3.840000000000000000e+02	1.512799921757598254e-01	-8.753497141816572735e-02
-3.830000000000000000e+02	1.582474203305601346e-01	-7.446034508309112843e-02
-3.820000000000000000e+02	1.640920478501315116e-01	-6.082010738074216522e-02
-3.810000000000000000e+02	1.687668906271901359e-01	-4.671013216053183231e-02
-3.800000000000000000e+02	1.722330835280429517e-01	-3.223040975831826388e-02
-3.790000000000000000e+02	1.744601794573677755e-01	-1.748414606270529484e-02
-3.780000000000000000e+02	1.754265256687704277e-01	-2.577179391498111028e-03
-3.770000000000000000e+02	1.751198434447145402e-01	1.238279241303949334e-02
-3.760000000000000000e+02	1.735368226028539407e-01	2.728703946148174769e-02
-3.750000000000000000e+02	1.706834433049309596e-01	4.202654225580786801e-02
-3.740000000000000000e+02	1.665750108640568772e-01	5.649278566543611962e-02
-3.730000000000000000e+02	1.612361227240414474e-01	7.057855755279057730e-02
-3.720000000000000000e+02	1.547005669999639843e-01	8.417874626255107684e-02
-3.710000000000000000e+02	1.470111524612976173e-01	9.719113111206180433e-02
