# # Time 	 h_plus 	 h_cross 
# 
-4.090000000000000000e+02	-9.178776423995821387e-02	1.132171567354365999e-01
-4.080000000000000000e+02	-9.987055404103190037e-02	1.063380039541826361e-01
-4.070000000000000000e+02	-1.074449147799756421e-01	9.887820681478225182e-02
-4.060000000000000000e+02	-1.144686938640401414e-01	9.087488867034816675e-02
-4.050000000000000000e+02	-1.209020358566624542e-01	8.236884181798997950e-02
-4.040000000000000000e+02	-1.267087232375248285e-01	7.340291972472209880e-02
-4.030000000000000000e+02	-1.318555333938098428e-01	6.402268518610429449e-02
-4.020000000000000000e+02	-1.363123886999730305e-01	5.427639870366950808e-02
-4.010000000000000000e+02	-1.400527231666982009e-01	4.421455185242917363e-02
-4.000000000000000000e+02	-1.430536519675265072e-01	3.388961280567555356e-02
-3.990000000000000000e+02	-1.452961225893740771e-01	2.335575865771698928e-02
-3.980000000000000000e+02	-1.467650465545899396e-01	1.266859586684250701e-02
-3.970000000000000000e+02	-1.474494107569395418e-01	1.884870226460203533e-03
-3.960000000000000000e+02	-1.473420242189298346e-01	-8.937811321794842875e-03
-3.950000000000000000e+02	-1.464377607475734200e-01	-1.974091375676916005e-02
-3.940000000000000000e+02	-1.447413754189757484e-01	-3.046609599769728796e-02
-3.930000000000000000e+02	-1.422592764413073974e-01	-4.105399858885844244e-02
-3.920000000000000000e+02	-1.390018398674477684e-01	-5.144759730302339573e-02
-3.910000000000000000e+02	-1.349835555179726698e-01	-6.159046305686110417e-02
-3.900000000000000000e+02	-1.302232072206125080e-01	-7.142673673404693890e-02
-3.890000000000000000e+02	-1.247436950345868767e-01	-8.090193007302333428e-02
-3.880000000000000000e+02	-1.185719379202557211e-01	-8.996323029232361490e-02
-3.870000000000000000e+02	-1.117387537605792208e-01	-9.855979802100556242e-02
-3.860000000000000000e+02	-1.042787171766848958e-01	-1.066430568425273256e-01
-3.850000000000000000e+02	-9.622999570676250836e-02	-1.141669727879600083e-01
-3.840000000000000000e+02	-8.763416504290313935e-02	-1.210883221515417218e-01
-3.830000000000000000e+02	-7.853600414352961134e-02	-1.273669460482686477e-01
-3.820000000000000000e+02	-6.898327115916511043e-02	-1.329659901891789842e-01
-3.810000000000000000e+02	-5.902646122554174729e-02	-1.378521284152161852e-01
-3.800000000000000000e+02	-4.871841260247244260e-02	-1.419953760421069078e-01
-3.790000000000000000e+02	-3.811422253136920180e-02	-1.453693985609530170e-01
-3.780000000000000000e+02	-2.727141274675554464e-02	-1.479536381151968505e-01
-3.770000000000000000e+02	-1.625073721797909779e-02	-1.497305779771156697e-01
-3.760000000000000000e+02	-5.110369913095812525e-03	-1.506878012133365807e-01
-3.750000000000000000e+02	6.089054090287412090e-03	-1.508168624083106313e-01
-3.740000000000000000e+02	1.728603397831707245e-02	-1.501137841713120480e-01
-3.730000000000000000e+02	2.841876753279645729e-02	-1.485791498210039252e-01
-3.720000000000000000e+02	3.942548866484845566e-02	-1.462181289448439003e-01
-3.710000000000000000e+02	5.024480728645978195e-02	-1.430404780477449733e-01
-3.700000000000000000e+02	6.081604968846644754e-02	-1.390605160686489428e-01
-3.690000000000000000e+02	7.107959757253094757e-02	-1.342970746776035729e-01
-3.680000000000000000e+02	8.097722387323624815e-02	-1.287734234018883817e-01
-3.670000000000000000e+02	9.045242350503056306e-02	-1.225171697669554666e-01
-3.660000000000000000e+02	9.945073717740904318e-02	-1.155601347757124753e-01
-3.650000000000000000e+02	1.079200664403731080e-01	-1.079382041873599291e-01
-3.640000000000000000e+02	1.158109781512312447e-01	-9.969115619365112591e-02
-3.630000000000000000e+02	1.230769965927402398e-01	-9.086246622560356645e-02
-3.620000000000000000e+02	1.296751659932792733e-01	-8.149926854316054403e-02
-3.610000000000000000e+02	1.355673092826281123e-01	-7.165320909166096597e-02
-3.600000000000000000e+02	1.407147895827532136e-01	-6.137745136932987178e-02
-3.590000000000000000e+02	1.450866692559715510e-01	-5.072590184000887181e-02
-3.580000000000000000e+02	1.486549828265552042e-01	-3.975677316568447528e-02
-3.570000000000000000e+02	1.513961024768146757e-01	-2.853040432948077826e-02
-3.560000000000000000e+02	1.532909033685968814e-01	-1.710894038246041707e-02
-3.550000000000000000e+02	1.543249055973985873e-01	-5.555999061875687567e-03
-3.540000000000000000e+02	1.544883917176791410e-01	6.063674040031889929e-03
-3.530000000000000000e+02	1.537764988961769219e-01	1.768455999076516683e-02
-3.520000000000000000e+02	1.521892848753990668e-01	2.924072887090217732e-02
-3.510000000000000000e+02	1.497317670614845830e-01	4.066620805110841841e-02
-3.500000000000000000e+02	1.464139341887159829e-01	5.189535441685353551e-02
-3.490000000000000000e+02	1.422507301564489846e-01	6.286322851382417087e-02
-3.480000000000000000e+02	1.372633783023077814e-01	7.350670140988657675e-02
-3.470000000000000000e+02	1.314757329374401373e-01	8.376324325989868702e-02
-3.460000000000000000e+02	1.249163527811021218e-01	9.357182545382551619e-02
-3.450000000000000000e+02	1.176192685320903986e-01	1.028738481727292653e-01
-3.440000000000000000e+02	1.096241895505339348e-01	1.116120843446632704e-01
-3.430000000000000000e+02	1.009726878554079721e-01	1.197349117081189934e-01
-3.420000000000000000e+02	9.171152769389684378e-02	1.271924010948692896e-01
-3.410000000000000000e+02	8.189132335871468493e-02	1.339381177727176631e-01
-3.400000000000000000e+02	7.156628377553218845e-02	1.399294225602377428e-01
-3.390000000000000000e+02	6.079393322197276101e-02	1.451277548267309592e-01
-3.380000000000000000e+02	4.963480940835520577e-02	1.494988954644493606e-01
-3.370000000000000000e+02	3.815214030494338410e-02	1.530132079980855431e-01
-3.360000000000000000e+02	2.641145653470442639e-02	1.556455925730108325e-01
-3.350000000000000000e+02	1.448025937784062737e-02	1.573748803592563417e-01
-3.340000000000000000e+02	2.428107039165892846e-03	1.581878603744808764e-01
-3.330000000000000000e+02	-9.674590060294368729e-03	1.580752093928441404e-01
-3.320000000000000000e+02	-2.175662132592093984e-02	1.570330096992468838e-01
-3.310000000000000000e+02	-3.374638983137630277e-02	1.550628240411840164e-01
-3.300000000000000000e+02	-4.557233355192902291e-02	1.521717390655542568e-01
-3.290000000000000000e+02	-5.716330906172279597e-02	1.483723928904704115e-01
-3.280000000000000000e+02	-6.844913546840113161e-02	1.436829180001567841e-01
-3.270000000000000000e+02	-7.936093691600747124e-02	1.381269033801492685e-01
-3.260000000000000000e+02	-8.983156835327960055e-02	1.317333122077633534e-01
-3.250000000000000000e+02	-9.979605088789503253e-02	1.245363559915137475e-01
-3.240000000000000000e+02	-1.091919852207904607e-01	1.165753397864825597e-01
-3.230000000000000000e+02	-1.179599547394588471e-01	1.078944746433497942e-01
-3.220000000000000000e+02	-1.260439156645815906e-01	9.854265790653587986e-02
-3.210000000000000000e+02	-1.333915716728111822e-01	8.857322218366120437e-02
-3.200000000000000000e+02	-1.399547304626743427e-01	7.804365401562732285e-02
