# # Time 	 h_plus 	 h_cross 
# 
-4.090000000000000000e+02	-1.196473292933330351e-01	7.893052300994664316e-03
-4.080000000000000000e+02	-1.199706965875801667e-01	-3.540974941463798965e-04
-4.070000000000000000e+02	-1.197253965735961129e-01	-8.614263917445097798e-03
-4.060000000000000000e+02	-1.189107614612271990e-01	-1.684825101262625233e-02
-4.050000000000000000e+02	-1.175288211360386859e-01	-2.501680376480533083e-02
-4.040000000000000000e+02	-1.155843101751902746e-01	-3.308079323598675514e-02
-4.030000000000000000e+02	-1.130846622173882904e-01	-4.100140253174597293e-02
-4.020000000000000000e+02	-1.100399915956373625e-01	-4.874031274134725533e-02
-4.010000000000000000e+02	-1.064630621991200232e-01	-5.625988798422681958e-02
-4.000000000000000000e+02	-1.023692435890300456e-01	-6.352335869028637172e-02
-3.990000000000000000e+02	-9.777645445229955767e-02	-7.049500223988715286e-02
-3.980000000000000000e+02	-9.270498826055714736e-02	-7.714044660952121268e-02
-3.970000000000000000e+02	-8.717638502790935051e-02	-8.342572718535577747e-02
-3.960000000000000000e+02	-8.121623700077315600e-02	-8.931875666707965455e-02
-3.950000000000000000e+02	-7.485292278612223904e-02	-9.479055705687400302e-02
-3.940000000000000000e+02	-6.811591440829853350e-02	-9.981322243745328893e-02
-3.930000000000000000e+02	-6.103663618991141127e-02	-1.043608878273396268e-01
-3.920000000000000000e+02	-5.364832501721196467e-02	-1.084098670096259320e-01
-3.910000000000000000e+02	-4.598588080707732839e-02	-1.119387809201649597e-01
-3.900000000000000000e+02	-3.808570780319032317e-02	-1.149286758955348209e-01
-3.890000000000000000e+02	-2.998554737900903031e-02	-1.173631311220244000e-01
-3.880000000000000000e+02	-2.172430307259607535e-02	-1.192283546713200221e-01
-3.870000000000000000e+02	-1.334185862293535418e-02	-1.205132675564585809e-01
-3.860000000000000000e+02	-4.878889818868316873e-03	-1.212095752927102865e-01
-3.850000000000000000e+02	3.623328990043963790e-03	-1.213118265021968650e-01
-3.840000000000000000e+02	1.212312283680272960e-02	-1.208174581580307577e-01
-3.830000000000000000e+02	2.057861761963312650e-02	-1.197268271233370984e-01
-3.820000000000000000e+02	2.894916294270394319e-02	-1.180429288170767865e-01
-3.810000000000000000e+02	3.719190318881300528e-02	-1.157721050065607521e-01
-3.800000000000000000e+02	4.526541685466137221e-02	-1.129235744198700264e-01
-3.790000000000000000e+02	5.312903955797917965e-02	-1.095094497080212059e-01
-3.780000000000000000e+02	6.074294311755078918e-02	-1.055447183847149500e-01
-3.770000000000000000e+02	6.806833960232674952e-02	-1.010471871881703371e-01
-3.760000000000000000e+02	7.506768183333510647e-02	-9.603741191462790427e-02
-3.750000000000000000e+02	8.170485930186895118e-02	-9.053861293729958959e-02
-3.740000000000000000e+02	8.794538847928283498e-02	-8.457657669851782745e-02
-3.730000000000000000e+02	9.375659651078425971e-02	-7.817954353631115239e-02
-3.720000000000000000e+02	9.910779730800525766e-02	-7.137808227912141590e-02
-3.710000000000000000e+02	1.039704590827112141e-01	-6.420495211358157039e-02
-3.700000000000000000e+02	1.083183623967266113e-01	-5.669495229980361234e-02
-3.690000000000000000e+02	1.121277996616498740e-01	-4.888464151395215118e-02
-3.680000000000000000e+02	1.153777713138223332e-01	-4.081185826109651194e-02
-3.670000000000000000e+02	1.180494954903100191e-01	-3.251718222740088843e-02
-3.660000000000000000e+02	1.201273632001475938e-01	-2.404189430407501285e-02
-3.650000000000000000e+02	1.215987061172331130e-01	-1.542840678957655906e-02
-3.640000000000000000e+02	1.224538808499161802e-01	-6.720054215938678875e-03
-3.630000000000000000e+02	1.226863383491867826e-01	2.039122244311664198e-03
-3.620000000000000000e+02	1.222926779580280204e-01	1.080459573609081347e-02
-3.610000000000000000e+02	1.212726856792070151e-01	1.953157895092773669e-02
-3.600000000000000000e+02	1.196293563165875262e-01	2.817525250004355997e-02
-3.590000000000000000e+02	1.173688992255549346e-01	3.669099527584172155e-02
-3.580000000000000000e+02	1.145007274909864564e-01	4.503461562378854866e-02
