# # Time 	 h_plus 	 h_cross 
# 
-4.090000000000000000e+02	-1.022459196483491151e-01	-1.113144063248978632e-01
-4.080000000000000000e+02	-9.306839866129770766e-02	-1.192035151754794048e-01
-4.070000000000000000e+02	-8.327527612460511319e-02	-1.263431706675033628e-01
-4.060000000000000000e+02	-7.292722017977193438e-02	-1.326847221123079179e-01
-4.050000000000000000e+02	-6.208879623935355252e-02	-1.381843878693236882e-01
-4.040000000000000000e+02	-5.082807973009891706e-02	-1.428035718300829926e-01
-4.030000000000000000e+02	-3.921624280200632778e-02	-1.465091494128794025e-01
-4.020000000000000000e+02	-2.732711737520335596e-02	-1.492737209020159883e-01
-4.010000000000000000e+02	-1.523673707824619618e-02	-1.510758301474401655e-01
-4.000000000000000000e+02	-3.022860799791554642e-03	-1.519001468376524333e-01
-3.990000000000000000e+02	9.235519271253517237e-03	-1.517376107703346799e-01
-3.980000000000000000e+02	2.145868210504724496e-02	-1.505855367699013292e-01
-3.970000000000000000e+02	3.356669165765235885e-02	-1.484476791379844007e-01
-3.960000000000000000e+02	4.547991683248649858e-02	-1.453342547703940779e-01
-3.950000000000000000e+02	5.711955426135745251e-02	-1.412619243309332917e-01
-3.940000000000000000e+02	6.840815052859763878e-02	-1.362537311370761173e-01
-3.930000000000000000e+02	7.927012042105061052e-02	-1.303389976834166686e-01
-3.920000000000000000e+02	8.963225776776595488e-02	-1.235531800042006106e-01
-3.910000000000000000e+02	9.942361879310404604e-02	-1.159369612928801418e-01
-3.900000000000000000e+02	1.085774223128015553e-01	-1.075379661814946652e-01
-3.890000000000000000e+02	1.170308001358657257e-01	-9.840913148237659391e-02
-3.880000000000000000e+02	1.247249328733071316e-01	-8.860820394536678135e-02
-3.870000000000000000e+02	1.316057102736285511e-01	-7.819772375645957230e-02
-3.860000000000000000e+02	1.376241261291223927e-01	-6.724464482519082464e-02
-3.850000000000000000e+02	1.427366429441944973e-01	-5.581992221197459858e-02
-3.840000000000000000e+02	1.469055236082269511e-01	-4.399806906835617565e-02
-3.830000000000000000e+02	1.500991274983574375e-01	-3.185668569608387374e-02
-3.820000000000000000e+02	1.522921686402074204e-01	-1.947596355002177704e-02
-3.810000000000000000e+02	1.534659442023459941e-01	-6.937936588153458678e-03
-3.800000000000000000e+02	1.536084357928099164e-01	5.673515321036338641e-03
-3.790000000000000000e+02	1.527145428226573953e-01	1.827343398519457388e-02
-3.780000000000000000e+02	1.507861574815116956e-01	3.077659650505525785e-02
-3.770000000000000000e+02	1.478321860406593413e-01	4.309793411293787180e-02
-3.760000000000000000e+02	1.438685428135617617e-01	5.515310986026655815e-02
-3.750000000000000000e+02	1.389180965299712522e-01	6.685909689452057547e-02
-3.740000000000000000e+02	1.330105689408647707e-01	7.813475340884726283e-02
-3.730000000000000000e+02	1.261823857931232418e-01	8.890139031770347144e-02
-3.720000000000000000e+02	1.184764806385768116e-01	9.908332770840071191e-02
-3.710000000000000000e+02	1.099420522695059854e-01	1.086084361417999355e-01
-3.700000000000000000e+02	1.006342768998738646e-01	1.174086589257338081e-01
-3.690000000000000000e+02	9.061397653613714742e-02	1.254205115623776845e-01
-3.680000000000000000e+02	7.994724530115653038e-02	1.325855546756337100e-01
-3.670000000000000000e+02	6.870503578731612659e-02	1.388508368563005357e-01
-3.660000000000000000e+02	5.696253030857097166e-02	1.441693741566753562e-01
-3.650000000000000000e+02	4.479917112941562279e-02	1.485002840361515919e-01
-3.640000000000000000e+02	3.229766896623747358e-02	1.518093776789676275e-01
-3.630000000000000000e+02	1.954358952080801834e-02	1.540694814621311193e-01
-3.620000000000000000e+02	6.624750825852398183e-03	1.552607146354202106e-01
-3.610000000000000000e+02	-6.369399456182951204e-03	1.553698493669814773e-01
-3.600000000000000000e+02	-1.934824670256328136e-02	1.543915534736546857e-01
-3.590000000000000000e+02	-3.222072162540134954e-02	1.523280837921951458e-01
-3.580000000000000000e+02	-4.489593591798658745e-02	1.491893324824068723e-01
-3.570000000000000000e+02	-5.728382310544329753e-02	1.449928201080853685e-01
-3.560000000000000000e+02	-6.929578014878745584e-02	1.397636348948671503e-01
